Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Attenuation Value","Frequency Range","Power (Watts)","Impedance","Package / Case"
http://cdn.macom.com/datasheets/MAATSS0017.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,1465-1294-1-ND,MAATSS0017TR,M/A-Com Technology Solutions,RF ATTENUATOR 15.5DB 16LSSOP,1069,2000,"6.79000","0","1","Cut Tape (CT)","-","Active","15.5dB","400MHz ~ 2.5GHz","-","50 Ohms","16-LSSOP (0.154"", 3.90mm Width)"
http://cdn.macom.com/datasheets/MAATSS0017.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,1465-1294-6-ND,MAATSS0017TR,M/A-Com Technology Solutions,RF ATTENUATOR 15.5DB 16LSSOP,1069,2000,"Digi-Reel","0","1","Digi-Reel®","-","Active","15.5dB","400MHz ~ 2.5GHz","-","50 Ohms","16-LSSOP (0.154"", 3.90mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc540s.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3559-2-ND,HMC540SLP3ETR,Analog Devices Inc.,RF ATTENUATOR 15DB 16VFQFN,0,500,"4.10566","0","500","Tape & Reel (TR)","-","Active","15dB","100MHz ~ 8GHz","-","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc540s.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3559-1-ND,HMC540SLP3ETR,Analog Devices Inc.,RF ATTENUATOR 15DB 16VFQFN,412,500,"6.90000","0","1","Cut Tape (CT)","-","Active","15dB","100MHz ~ 8GHz","-","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc540s.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3559-6-ND,HMC540SLP3ETR,Analog Devices Inc.,RF ATTENUATOR 15DB 16VFQFN,412,500,"Digi-Reel","0","1","Digi-Reel®","-","Active","15dB","100MHz ~ 8GHz","-","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc652lp2-hmc655lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1507-2-ND,HMC652LP2ETR,Analog Devices Inc.,RF ATTENUATOR 2DB 50OHM 6TDFN,0,0,"4.36774","0","500","Tape & Reel (TR)","-","Active","2dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc652lp2-hmc655lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1507-1-ND,HMC652LP2ETR,Analog Devices Inc.,RF ATTENUATOR 2DB 50OHM 6TDFN,397,0,"6.91000","0","1","Cut Tape (CT)","-","Active","2dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc652lp2-hmc655lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1507-6-ND,HMC652LP2ETR,Analog Devices Inc.,RF ATTENUATOR 2DB 50OHM 6TDFN,397,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_AT0603T03ECAC7.JPG,1284-1588-2-ND,AT0603T03ECATD,American Technical Ceramics,RF ATTENUATOR 3DB 50OHM 0603,0,0,"3.29000","0","1000","Tape & Reel (TR)","-","Active","3dB","0Hz ~ 20GHz","1W","50 Ohms","0603 (1608 Metric)"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_AT0603T03ECAC7.JPG,1284-1588-1-ND,AT0603T03ECATD,American Technical Ceramics,RF ATTENUATOR 3DB 50OHM 0603,290,0,"6.91000","0","1","Cut Tape (CT)","-","Active","3dB","0Hz ~ 20GHz","1W","50 Ohms","0603 (1608 Metric)"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_AT0603T03ECAC7.JPG,1284-1588-6-ND,AT0603T03ECATD,American Technical Ceramics,RF ATTENUATOR 3DB 50OHM 0603,290,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","3dB","0Hz ~ 20GHz","1W","50 Ohms","0603 (1608 Metric)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc656lp2-hmc658lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1513-2-ND,HMC658LP2ETR,Analog Devices Inc.,RF ATTENUATOR 20DB 50OHM 6TDFN,0,5000,"4.36774","0","500","Tape & Reel (TR)","-","Active","20dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc656lp2-hmc658lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1513-1-ND,HMC658LP2ETR,Analog Devices Inc.,RF ATTENUATOR 20DB 50OHM 6TDFN,253,5000,"6.91000","0","1","Cut Tape (CT)","-","Active","20dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc656lp2-hmc658lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1513-6-ND,HMC658LP2ETR,Analog Devices Inc.,RF ATTENUATOR 20DB 50OHM 6TDFN,253,5000,"Digi-Reel","0","1","Digi-Reel®","-","Active","20dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,-,1284-1847-2-ND,AT0603T04ECATB,American Technical Ceramics,RF ATTENUATOR 4DB 50OHM 0603,0,0,"3.91428","0","500","Tape & Reel (TR)","AT","Active","4dB","0Hz ~ 20GHz","1W","50 Ohms","-"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,-,1284-1847-1-ND,AT0603T04ECATB,American Technical Ceramics,RF ATTENUATOR 4DB 50OHM 0603,435,0,"6.93000","0","1","Cut Tape (CT)","AT","Active","4dB","0Hz ~ 20GHz","1W","50 Ohms","-"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,-,1284-1847-6-ND,AT0603T04ECATB,American Technical Ceramics,RF ATTENUATOR 4DB 50OHM 0603,435,0,"Digi-Reel","0","1","Digi-Reel®","AT","Active","4dB","0Hz ~ 20GHz","1W","50 Ohms","-"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,863-1636-2-ND,SKY12228-12LF,Skyworks Solutions Inc.,RF ATTENUATOR 18.5DB 50OHM 8SOIC,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","18.5dB","700MHz ~ 1GHz","4W","50 Ohms","8-SOIC (0.154"", 3.90mm Width)"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,863-1636-1-ND,SKY12228-12LF,Skyworks Solutions Inc.,RF ATTENUATOR 18.5DB 50OHM 8SOIC,285,0,"6.93000","0","1","Cut Tape (CT)","-","Obsolete","18.5dB","700MHz ~ 1GHz","4W","50 Ohms","8-SOIC (0.154"", 3.90mm Width)"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,863-1636-6-ND,SKY12228-12LF,Skyworks Solutions Inc.,RF ATTENUATOR 18.5DB 50OHM 8SOIC,285,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","18.5dB","700MHz ~ 1GHz","4W","50 Ohms","8-SOIC (0.154"", 3.90mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc468alp3e.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-1853-2-ND,HMC468ALP3ETR,Analog Devices Inc.,RF ATTENUATOR 7DB 50OHM 16VFQFN,0,0,"4.46926","0","500","Tape & Reel (TR)","-","Active","7dB","0Hz ~ 6GHz","657mW","50 Ohms","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc468alp3e.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-1853-1-ND,HMC468ALP3ETR,Analog Devices Inc.,RF ATTENUATOR 7DB 50OHM 16VFQFN,109,0,"7.51000","0","1","Cut Tape (CT)","-","Active","7dB","0Hz ~ 6GHz","657mW","50 Ohms","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc468alp3e.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-1853-6-ND,HMC468ALP3ETR,Analog Devices Inc.,RF ATTENUATOR 7DB 50OHM 16VFQFN,109,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","7dB","0Hz ~ 6GHz","657mW","50 Ohms","16-VFQFN Exposed Pad"
http://cdn.macom.com/datasheets/MA4VAT904-1061T.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,1465-1753-1-ND,MA4VAT904-1061T,M/A-Com Technology Solutions,RF ATTENUATOR 25DB 8SOIC,770,0,"7.71000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","25dB","800MHz ~ 1GHz","-","-","8-SOIC (0.154"", 3.90mm Width)"
http://cdn.macom.com/datasheets/MA4VAT904-1061T.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,1465-1753-6-ND,MA4VAT904-1061T,M/A-Com Technology Solutions,RF ATTENUATOR 25DB 8SOIC,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","25dB","800MHz ~ 1GHz","-","-","8-SOIC (0.154"", 3.90mm Width)"
http://cdn.macom.com/datasheets/MA4VAT907-1061T.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,1465-1754-1-ND,MA4VAT907-1061T,M/A-Com Technology Solutions,RF ATTENUATOR 25DB 8SOIC,390,0,"7.81000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","25dB","800MHz ~ 1GHz","-","-","8-SOIC (0.154"", 3.90mm Width)"
http://cdn.macom.com/datasheets/MA4VAT907-1061T.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,1465-1754-6-ND,MA4VAT907-1061T,M/A-Com Technology Solutions,RF ATTENUATOR 25DB 8SOIC,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","25dB","800MHz ~ 1GHz","-","-","8-SOIC (0.154"", 3.90mm Width)"
https://www.idt.com/document/dst/f1958-datasheet,-,800-3903-2-ND,F1958NBGK8,"IDT, Integrated Device Technology Inc",7-BIT 0.25DB DIGITAL STEP ATTENU,0,0,"4.03000","0","2500","Tape & Reel (TR)","*","Active","-","-","-","-","24-WFQFN Exposed Pad"
https://www.idt.com/document/dst/f1958-datasheet,-,800-3903-1-ND,F1958NBGK8,"IDT, Integrated Device Technology Inc",7-BIT 0.25DB DIGITAL STEP ATTENU,302,0,"7.81000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","24-WFQFN Exposed Pad"
https://www.idt.com/document/dst/f1958-datasheet,-,800-3903-6-ND,F1958NBGK8,"IDT, Integrated Device Technology Inc",7-BIT 0.25DB DIGITAL STEP ATTENU,302,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","24-WFQFN Exposed Pad"
http://cdn.macom.com/datasheets/MAT10xxx%20Series.pdf,-,1700-1003-ND,MAT10040,M/A-Com Technology Solutions,RF ATTENUATOR 4DB DIE,1300,0,"8.00000","0","100","Tray","-","Active","4dB","0Hz ~ 40GHz","2W","-","Die"
http://cdn.macom.com/datasheets/MAT10xxx%20Series.pdf,-,1700-1010-ND,MAT10110,M/A-Com Technology Solutions,RF ATTENUATOR 11DB DIE,500,0,"9.04000","0","100","Tray","-","Active","11dB","0Hz ~ 40GHz","2W","-","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc305s.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3215-2-ND,HMC305SLP4ETR,Analog Devices Inc.,RF ATTENUATOR 12DB 24VFQFN,0,28000,"7.14070","0","500","Tape & Reel (TR)","-","Active","12dB","700MHz ~ 4GHz","-","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc305s.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3215-1-ND,HMC305SLP4ETR,Analog Devices Inc.,RF ATTENUATOR 12DB 24VFQFN,377,28000,"11.25000","0","1","Cut Tape (CT)","-","Active","12dB","700MHz ~ 4GHz","-","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc305s.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3215-6-ND,HMC305SLP4ETR,Analog Devices Inc.,RF ATTENUATOR 12DB 24VFQFN,377,28000,"Digi-Reel","0","1","Digi-Reel®","-","Active","12dB","700MHz ~ 4GHz","-","-","24-VFQFN Exposed Pad"
http://www.psemi.com/pdf/datasheets/pe43713ds.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/33-WFQFN.jpg,1046-1140-2-ND,PE43713B-Z,pSemi,RF ATTENUATOR 31.75DB 32VFQFN,0,0,"11.73001","0","3000","Tape & Reel (TR)","-","Active","0dB ~ 31.75dB","9kHz ~ 6GHz","-","50 Ohms","32-VFQFN Exposed Pad"
http://www.psemi.com/pdf/datasheets/pe43713ds.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/33-WFQFN.jpg,1046-1140-1-ND,PE43713B-Z,pSemi,RF ATTENUATOR 31.75DB 32VFQFN,271,0,"25.18000","0","1","Cut Tape (CT)","-","Active","0dB ~ 31.75dB","9kHz ~ 6GHz","-","50 Ohms","32-VFQFN Exposed Pad"
http://www.psemi.com/pdf/datasheets/pe43713ds.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/33-WFQFN.jpg,1046-1140-6-ND,PE43713B-Z,pSemi,RF ATTENUATOR 31.75DB 32VFQFN,271,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0dB ~ 31.75dB","9kHz ~ 6GHz","-","50 Ohms","32-VFQFN Exposed Pad"
http://cdn.macom.com/datasheets/MAAD-011021.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/16-QFN.jpg,1465-1488-2-ND,MAAD-011021-TR0500,M/A-Com Technology Solutions,RF ATTENUATOR 31.5DB 50OHM 16QFN,0,0,"48.87750","0","500","Tape & Reel (TR)","-","Active","31.5dB","0Hz ~ 30GHz","-","50 Ohms","16-VFQFN Exposed Pad"
http://cdn.macom.com/datasheets/MAAD-011021.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/16-QFN.jpg,1465-1488-1-ND,MAAD-011021-TR0500,M/A-Com Technology Solutions,RF ATTENUATOR 31.5DB 50OHM 16QFN,157,0,"71.39000","0","1","Cut Tape (CT)","-","Active","31.5dB","0Hz ~ 30GHz","-","50 Ohms","16-VFQFN Exposed Pad"
http://cdn.macom.com/datasheets/MAAD-011021.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/16-QFN.jpg,1465-1488-6-ND,MAAD-011021-TR0500,M/A-Com Technology Solutions,RF ATTENUATOR 31.5DB 50OHM 16QFN,157,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","31.5dB","0Hz ~ 30GHz","-","50 Ohms","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1019.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1289-ND,HMC1019LP4E,Analog Devices Inc.,RF ATTENUATOR 0.5-15.5DB 24VFQFN,50,0,"99.99000","0","1","Strip","-","Obsolete","0.5dB ~ 15.5dB","100MHz ~ 30GHz","-","50 Ohms","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC941ALP4E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3678-2-ND,HMC941ALP4ETR,Analog Devices Inc.,RF ATTENUATOR 15.5DB 24VFQFN,0,500,"70.81010","0","500","Tape & Reel (TR)","-","Active","15.5dB","100MHz ~ 30GHz","-","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC941ALP4E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3678-1-ND,HMC941ALP4ETR,Analog Devices Inc.,RF ATTENUATOR 15.5DB 24VFQFN,319,500,"100.09000","0","1","Cut Tape (CT)","-","Active","15.5dB","100MHz ~ 30GHz","-","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC941ALP4E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3678-6-ND,HMC941ALP4ETR,Analog Devices Inc.,RF ATTENUATOR 15.5DB 24VFQFN,319,500,"Digi-Reel","0","1","Digi-Reel®","-","Active","15.5dB","100MHz ~ 30GHz","-","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc939ALP4E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3636-2-ND,HMC939ALP4ETR,Analog Devices Inc.,RF ATTENUATOR 31DB 24VFQFN,0,0,"87.47206","0","500","Tape & Reel (TR)","-","Active","31dB","100MHz ~ 40GHz","-","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc939ALP4E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3636-1-ND,HMC939ALP4ETR,Analog Devices Inc.,RF ATTENUATOR 31DB 24VFQFN,496,0,"123.64000","0","1","Cut Tape (CT)","-","Active","31dB","100MHz ~ 40GHz","-","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc939ALP4E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3636-6-ND,HMC939ALP4ETR,Analog Devices Inc.,RF ATTENUATOR 31DB 24VFQFN,496,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","31dB","100MHz ~ 40GHz","-","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC424ALH5.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-3293-2-ND,HMC424ALH5TR,Analog Devices Inc.,RF ATTENUATOR 31.5DB 12CLCC,0,0,"206.91110","0","100","Tape & Reel (TR)","-","Active","31.5dB","0Hz ~ 13GHz","-","-","12-CLCC Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC424ALH5.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-3293-1-ND,HMC424ALH5TR,Analog Devices Inc.,RF ATTENUATOR 31.5DB 12CLCC,50,0,"257.49000","0","1","Cut Tape (CT)","-","Active","31.5dB","0Hz ~ 13GHz","-","-","12-CLCC Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC424ALH5.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-3293-6-ND,HMC424ALH5TR,Analog Devices Inc.,RF ATTENUATOR 31.5DB 12CLCC,50,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","31.5dB","0Hz ~ 13GHz","-","-","12-CLCC Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC346AMS8GE.pdf,"//media.digikey.com/Renders/Analog%20Devices%20Renders/8-TSSOP,8-MSOP(3mm);Exposed-Pad.JPG",1127-3706-ND,HMC346AMS8GE,Analog Devices Inc.,RF ATTENUATOR 32DB 50OHM 8TSSOP,82,1640,"8.53000","0","1","Strip","-","Active","32dB","0Hz ~ 8GHz","-","50 Ohms","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad"
http://www.amphenolrf.com/media/downloads/6372/Cats-1m1f-xxdb2w.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_ATS-1M1F.jpg,ARF2703-ND,ATS-1M1F-03DB2W,Amphenol RF Division,RF ATTENUATOR 3DB 50OHM SMA,78,0,"28.29000","0","1","Bulk","-","Active","3dB","0Hz ~ 6GHz","2W","50 Ohms","SMA In-Line Module"
http://www.amphenolrf.com/media/downloads/6372/Cats-1m1f-xxdb2w.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_ATS-1M1F.jpg,ARF2706-ND,ATS-1M1F-06DB2W,Amphenol RF Division,RF ATTENUATOR 6DB 50OHM SMA,15,0,"28.29000","0","1","Bulk","-","Active","6dB","0Hz ~ 6GHz","2W","50 Ohms","SMA In-Line Module"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=AT-130V,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-100-Type.jpg,H125295-ND,AT-130V,Hirose Electric Co Ltd,RF ATTENUATOR 30DB 50OHM SMA,18,0,"50.83000","0","1","Bulk","-","Active","30dB","0Hz ~ 8GHz","-","50 Ohms","SMA In-Line Module"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=AT-110V,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,H12144-ND,AT-110V,Hirose Electric Co Ltd,RF ATTENUATOR 10DB 50OHM SMA,23,0,"54.74000","0","1","Bulk","-","Active","10dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/ATT-0290-XX-SMA-02-01.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/ATT-0290-20-SMA-02.JPG,652-1017-ND,ATT-0290-10-SMA-02,Cinch Connectivity Solutions Midwest Microwave,RF ATTENUATOR 10DB SMA MODULE,57,0,"97.63000","0","1","Bulk","SMA","Active","10dB","0Hz ~ 18GHz","2W","-","SMA In-Line Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/ATT-0290-XX-SMA-02-01.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/ATT-0290-20-SMA-02.JPG,652-1025-ND,ATT-0290-03-SMA-02,Cinch Connectivity Solutions Midwest Microwave,RF ATTENUATOR 3DB SMA MODULE,67,0,"106.51000","0","1","Bulk","SMA","Active","3dB","0Hz ~ 18GHz","2W","-","SMA In-Line Module"
https://nardamiteq.com/product-spec/051-FixedAttenuators.pdf,//media.digikey.com/photos/L3-Narda-MITEQ/766A-20.jpg,1949-1095-ND,766A-20,L3 Narda-MITEQ,RF ATTENUATOR 20DB NTYPE MODULE,2,0,"399.55000","0","1","Bulk","766A","Active","20dB","0Hz ~ 4GHz","20W","-","N-Type In-Line Module"
https://nardamiteq.com/docs/054-FIXEDATTENUATORS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/MFG_769A-30.JPG,1949-1104-ND,769A-30,L3 Narda-MITEQ,RF ATTENUATOR 30DB MODULE,7,0,"1249.90000","0","1","Box","769A","Active","30dB","0Hz ~ 6GHz","150W","-","Module"
https://belfuse.com/resources/AIMCambridge/dr-27-9300-20.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/27-9300-10.jpg,367-1123-ND,27-9300-10,Cinch Connectivity Solutions AIM-Cambridge,RF ATTENUATOR 10DB 50OHM BNC,53,0,"8.14000","0","1","Bulk","-","Active","10dB","-","500mW","50 Ohms","BNC In-Line Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc542b.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3420-ND,HMC542BLP4E,Analog Devices Inc.,RF ATTENUATOR 31.5DB 50OHM 24QFN,72,0,"8.99000","0","1","Bulk","-","Active","31.5dB","0Hz ~ 4GHz","560mW","50 Ohms","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc650-hmc658.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC651.jpg,1127-3548-ND,HMC651,Analog Devices Inc.,RF ATTENUATOR 50OHM DIE,50,100,"9.77280","0","50","-","-","Active","-","0Hz ~ 50GHz","-","50 Ohms","Die"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-0150.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-0150.jpg,744-1266-ND,CATTEN-0150,Crystek Corporation,RF ATTENUATOR 15DB 50OHM SMA,78,0,"18.55000","0","1","Bulk","-","Active","15dB","0Hz ~ 3GHz","500mW","50 Ohms","SMA In-Line Module"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-05R0.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-05R0.jpg,744-1260-ND,CATTEN-05R0,Crystek Corporation,RF ATTENUATOR 5DB 50OHM SMA,73,0,"18.55000","0","1","Bulk","-","Active","5dB","0Hz ~ 3GHz","1W","50 Ohms","SMA In-Line Module"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-02R0.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-02R0.jpg,744-1257-ND,CATTEN-02R0,Crystek Corporation,RF ATTENUATOR 2DB 50OHM SMA,57,0,"18.55000","0","1","Bulk","-","Active","2dB","0Hz ~ 3GHz","1W","50 Ohms","SMA In-Line Module"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-06R0.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-06R0.jpg,744-1261-ND,CATTEN-06R0,Crystek Corporation,RF ATTENUATOR 6DB 50OHM SMA,30,0,"18.55000","0","1","Bulk","-","Active","6dB","0Hz ~ 3GHz","1W","50 Ohms","SMA In-Line Module"
http://www.crystek.com/microwave/spec-sheets/attenuator/CATTEN-03R0-BNC.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CATTEN-04R0-BNC.jpg,744-1751-ND,CATTEN-03R0-BNC,Crystek Corporation,RF ATTENUATOR 3DB 50OHM BNC,47,0,"27.51000","0","1","Bulk","-","Active","3dB","0Hz ~ 1GHz","2W","50 Ohms","BNC In-Line Module"
