Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Frequency","Features","Package / Case","Supplier Device Package"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en559479,//media.digikey.com/Photos/Microchip%20Tech%20Photos/SST12LF03-Q3DE.JPG,SST12LF03-Q3DETR-ND,SST12LF03-Q3DE,Microchip Technology,IC MOD FEM 11B/G/N BT 20-UQFN,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","Bluetooth, Zigbee®","2.4GHz","-","20-UFQFN Exposed Pad","20-UQFN (3x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en559479,//media.digikey.com/Photos/Microchip%20Tech%20Photos/SST12LF03-Q3DE.JPG,SST12LF03-Q3DECT-ND,SST12LF03-Q3DE,Microchip Technology,IC MOD FEM 11B/G/N BT 20-UQFN,6,0,"1.18000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Bluetooth, Zigbee®","2.4GHz","-","20-UFQFN Exposed Pad","20-UQFN (3x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en559479,//media.digikey.com/Photos/Microchip%20Tech%20Photos/SST12LF03-Q3DE.JPG,SST12LF03-Q3DEDKR-ND,SST12LF03-Q3DE,Microchip Technology,IC MOD FEM 11B/G/N BT 20-UQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Bluetooth, Zigbee®","2.4GHz","-","20-UFQFN Exposed Pad","20-UQFN (3x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en558189,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-TSSOP.jpg,MCP2035T-I/ST-ND,MCP2035T-I/ST,Microchip Technology,IC AFE TRANSPONDER 14TSSOP,0,0,"1.30038","0","2500","Tape & Reel (TR)","-","Active","General Purpose","125kHz","10kbps","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
-,-,LX5578LQ-ND,LX5578LQ,Microsemi Corporation,WIRELESS LAN FRONT-END MODULE,0,0,"1.33623","0","3000","-","*","Active","-","-","-","-","-"
-,-,LX5601L-ND,LX5601L,Microsemi Corporation,WIRELESS LAN FRONT-END MODULE,0,0,"1.34330","0","3000","-","*","Active","-","-","-","-","-"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5591LQ-ND,LX5591LQ,Microchip Technology,5G FRONT END MODULE,0,0,"1.40389","0","1000","-","-","Active","802.11n/ac","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","SPDT","28-VFQFN Exposed Pad","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2590,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN(exposed-pad).jpg,CC2590RGVRG4-ND,CC2590RGVRG4,Texas Instruments,IC RF FRONT END 2.4GHZ 16-QFN,0,0,"1.40448","0","2500","Tape & Reel (TR)","-","Active","ISM","2.4GHz","-","16-VQFN Exposed Pad","16-VQFN (4x4)"
-,-,LX5586BLQ-TR-ND,LX5586BLQ-TR,Microsemi Corporation,WIRELESS LAN FRONT-END MODULE,0,0,"1.46420","0","4500","Tape & Reel (TR)","*","Active","-","-","-","-","-"
https://datasheets.maximintegrated.com/en/ds/MAX2678.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX16016PTBZ+T-%28top%29.jpg,MAX2678GTB/V+T-ND,MAX2678GTB/V+T,Maxim Integrated,GPS/GNSS FRONT-END AMPLIFIER,0,10000,"1.59600","0","2500","-","Automotive, AEC-Q100","Active","GPS/GNSS","1.575GHz","-","-","-"
http://www.skyworksinc.com/uploads/documents/SE2436L_202413C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,SE2436L-ND,SE2436L,Skyworks Solutions Inc.,ZIGBEE FRONT END MODULE,0,0,"1.66250","0","3000","Tape & Reel (TR)","-","Active","802.15.4, Zigbee®","2.4GHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en025374,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-SOIC.jpg,MCP2030T-I/SL-ND,MCP2030T-I/SL,Microchip Technology,IC KEYLESS ENTRY AFE 14SOIC,0,0,"1.72010","0","2600","Tape & Reel (TR)","-","Active","General Purpose","125kHz","10kbps","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
-,-,LX5586CLQ-ND,LX5586CLQ,Microsemi Corporation,WIRELESS LAN FRONT-END MODULE,0,0,"1.82750","0","500","-","*","Active","-","-","-","-","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2591,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN(exposed-pad).jpg,CC2591RGVRG4-ND,CC2591RGVRG4,Texas Instruments,IC RF FRONT END 2.4GHZ 16-QFN,0,0,"2.70389","0","2500","Tape & Reel (TR)","-","Not For New Designs","802.15.4, Zigbee®","2.4GHz","-","16-VQFN Exposed Pad","16-VQFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2591,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN(exposed-pad).jpg,HPA00420RGVR-ND,HPA00420RGVR,Texas Instruments,IC RF FRONT END 2.4GHZ 16VQFN,0,0,"2.70389","0","2500","Tape & Reel (TR)","-","Not For New Designs","ISM","2.4GHz","-","16-VQFN Exposed Pad","16-VQFN (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX2678.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0137;TB;10.jpg,MAX2678GTB/V+-ND,MAX2678GTB/V+,Maxim Integrated,IC OPAMP GPS FE 1.5GHZ 10TDFN,6,400,"3.36000","0","1","Tube","Automotive, AEC-Q100","Active","GPS/GNSS","1.575GHz","-","10-WFDFN Exposed Pad","10-TDFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2591,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN(exposed-pad).jpg,CC2591RGVTG4-ND,CC2591RGVTG4,Texas Instruments,IC RF FRONT END 2.4GHZ 16-QFN,0,0,"4.23096","0","250","Tape & Reel (TR)","-","Not For New Designs","802.15.4, Zigbee®","2.4GHz","-","16-VQFN Exposed Pad","16-VQFN (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX2670.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0137;TB;10.jpg,MAX2670GTB/V+-ND,MAX2670GTB/V+,Maxim Integrated,GPS/GNSS FRONT END AMPLIFIER,0,0,"8.22600","0","100","Tube","-","Active","GPS/GNSS","1575MHz","-","10-WFDFN Exposed Pad","10-TDFN-EP (3x3)"
https://www.cmlmicro.com/wp-content/uploads/2017/10/CMX983_ds.pdf,//media.digikey.com/Renders/CML%20Innovative%20Renders/2032;64VQFN-1-9x9;Q1;64.jpg,CMX983Q1-REEL-ND,CMX983Q1-REEL,CML Microcircuits,BASEBAND INTERFACE FOR DIG RADIO,0,0,"12.54190","0","1000","-","-","Active","General Purpose","100MHz ~ 2.1GHz","-","64-VFQFN Exposed Pad","64-VQFN (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9865.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9865BCPZRLTR-ND,AD9865BCPZRL,Analog Devices Inc.,IC PROCESSOR FRONT END 64LFCSP,0,0,"13.12051","0","2500","Tape & Reel (TR)","-","Active","HPNA, VDSL","-","10-Bit ADC(s), 10-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9861.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9861BCPZRL-50TR-ND,AD9861BCPZRL-50,Analog Devices Inc.,IC PROCESSOR FRONT END 64LFCSP,0,0,"14.53309","0","2500","Tape & Reel (TR)","-","Active","WLL, WLAN","-","10-Bit ADC(s), 10-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9865.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9865BCPZ-ND,AD9865BCPZ,Analog Devices Inc.,IC PROCESSOR FRONT END 64LFCSP,0,4519,"17.18167","0","48","Tray","-","Active","HPNA, VDSL","-","10-Bit ADC(s), 10-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9861.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9861BCPZRL-80TR-ND,AD9861BCPZRL-80,Analog Devices Inc.,IC PROCESSOR FRONT END 64LFCSP,0,0,"18.37634","0","2500","Tape & Reel (TR)","-","Active","WLL, WLAN","-","10-Bit ADC(s), 10-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9861.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9861BCPZ-50-ND,AD9861BCPZ-50,Analog Devices Inc.,IC FRONT-END MIXED SGNL 64-LFCSP,0,4451,"19.03140","0","43","Tray","-","Active","WLL, WLAN","-","10-Bit ADC(s), 10-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9860_9862.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/128-LQFP.jpg,AD9860BSTZRLTR-ND,AD9860BSTZRL,Analog Devices Inc.,IC PROCESSOR FRONT END 128LQFP,0,0,"19.24858","0","1000","Tape & Reel (TR)","-","Active","LMDS, MMDS","-","10-Bit ADCs, 12-Bit DACs","128-LQFP","128-LQFP (14x20)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9861.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9861BCPZ-80-ND,AD9861BCPZ-80,Analog Devices Inc.,IC PROCESSOR FRONT END 64LFCSP,0,1130,"24.06412","0","34","Tray","-","Active","WLL, WLAN","-","10-Bit ADC(s), 10-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9860_9862.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/128-LQFP.jpg,AD9860BSTZ-ND,AD9860BSTZ,Analog Devices Inc.,IC PROCESSOR FRONT END 128LQFP,0,1728,"24.43088","0","34","Tray","-","Active","LMDS, MMDS","-","10-Bit ADCs, 12-Bit DACs","128-LQFP","128-LQFP (14x20)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9866.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9866BCPZRLTR-ND,AD9866BCPZRL,Analog Devices Inc.,IC PROCESSOR FRONT END 64LFCSP,0,0,"25.18476","0","2500","Tape & Reel (TR)","-","Active","HPNA, VDSL","-","12-Bit ADC(s), 12-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9863.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9863BCPZRL-50TR-ND,AD9863BCPZRL-50,Analog Devices Inc.,IC PROCESSOR FRONT END 64LFCSP,0,0,"28.61734","0","2500","Tape & Reel (TR)","-","Active","WLL, WLAN","-","12-Bit ADC(s), 12-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9860_9862.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/128-LQFP.jpg,AD9862BSTZRLTR-ND,AD9862BSTZRL,Analog Devices Inc.,IC PROCESSOR FRONT END 128LQFP,0,0,"40.87319","0","1000","Tape & Reel (TR)","-","Active","LMDS, MMDS","-","12-Bit ADC(s), 14-Bit DAC(s)","128-LQFP","128-LQFP (14x20)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fafe8220-q1,//media.digikey.com/photos/Texas%20Instr%20Photos/296-100-HTQFP%20(end%20with%20PZP).jpg,AFE8220IPZPQ1-ND,AFE8220IPZPQ1,Texas Instruments,IC AFE IF DUAL 100HTQFP,0,0,"42.24000","0","90","Tray","Automotive, AEC-Q100","Active","AM, FM","0Hz ~ 75MHz","-","100-TQFP Exposed Pad","100-HTQFP (14x14)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9860_9862.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/128-LQFP.jpg,AD9862BSTZ-ND,AD9862BSTZ,Analog Devices Inc.,IC FRONT-END MIXED-SGNL 128-LQFP,0,2207,"55.29933","0","15","Tray","-","Active","LMDS, MMDS","-","12-Bit ADC(s), 14-Bit DAC(s)","128-LQFP","128-LQFP (14x20)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads58c23,//media.digikey.com/Renders/Texas%20Instr%20Renders/80-HTQFP%20Exp%20Pad%20Pkg.jpg,ADS58C23IPFPR-ND,ADS58C23IPFPR,Texas Instruments,IC DUAL IF RCVR 80HTQFP,0,0,"87.45000","0","1000","Tape & Reel (TR)","-","Active","Cellular, 3G, LTE, TD-SCDMA","125MHz","-","80-TQFP Exposed Pad","80-HTQFP (12x12)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads58c20,//media.digikey.com/Renders/Texas%20Instr%20Renders/80-HTQFP%20Exp%20Pad%20Pkg.jpg,ADS58C20IPFPR-ND,ADS58C20IPFPR,Texas Instruments,RF RECEIVER DUAL IF RECEIVERS,0,8000,"104.94000","0","1000","Tape & Reel (TR)","-","Active","-","-","-","80-TQFP Exposed Pad","80-HTQFP (12x12)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65343-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1341-2-ND,SKY65343-11,Skyworks Solutions Inc.,IC FRONT END 2.4-2.5GHZ 20-MCM,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","802.15.4, Zigbee®","2.4GHz ~ 2.5GHz","SPDT","20-LQFN Exposed Pad","20-MCM (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65343-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1341-1-ND,SKY65343-11,Skyworks Solutions Inc.,IC FRONT END 2.4-2.5GHZ 20-MCM,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","802.15.4, Zigbee®","2.4GHz ~ 2.5GHz","SPDT","20-LQFN Exposed Pad","20-MCM (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65343-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1341-6-ND,SKY65343-11,Skyworks Solutions Inc.,IC FRONT END 2.4-2.5GHZ 20-MCM,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","802.15.4, Zigbee®","2.4GHz ~ 2.5GHz","SPDT","20-LQFN Exposed Pad","20-MCM (6x6)"
-,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7024-PGS-ND,T7024-PGS,Microchip Technology,IC BLUETOOTH LNA/PA 2.4GHZ 20QFN,0,0,"Obsolete","0","4020","Tube","-","Obsolete","Bluetooth, TDMA, WDCT","2.4GHz ~ 2.5GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/U2731B.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;44SSO-7.4;;4.jpg,U2731B-NFN-ND,U2731B-NFN,Microchip Technology,IC FRONT-END DAB 8.5V 44-SSOP,0,0,"Obsolete","0","310","Tube","-","Obsolete","-","-","-","44-SOP (0.291"", 7.40mm Width)","44-SSO"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T0980.pdf,//media.digikey.com/Renders/Atmel%20Renders/16-SSOP.jpg,T0980-TSJ-ND,T0980-TSJ,Microchip Technology,IC TXRX FRONT 400-500MHZ 16PSSOP,0,0,"Obsolete","0","1100","Tube","-","Obsolete","-","400MHz ~ 500MHz","-","16-LSSOP (0.154"", 3.90mm Width)","16-SSO"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T0980.pdf,//media.digikey.com/Renders/Atmel%20Renders/16-SSOP.jpg,T0980-TSQ-ND,T0980-TSQ,Microchip Technology,IC TXRX FRONT 400-500MHZ 16PSSOP,0,0,"Obsolete","0","4000","Tape & Reel (TR)","-","Obsolete","-","400MHz ~ 500MHz","-","16-LSSOP (0.154"", 3.90mm Width)","16-SSO"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7024.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7024-PGPTR-ND,T7024-PGP,Microchip Technology,IC BLUETOOTH FRONT-END 20QFN,0,0,"Obsolete","0","1500","Tape & Reel (TR)","-","Obsolete","Bluetooth, TDMA, WDCT","2.4GHz ~ 2.5GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7024.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7024-PGPCT-ND,T7024-PGP,Microchip Technology,IC BLUETOOTH FRONT-END 20QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Bluetooth, TDMA, WDCT","2.4GHz ~ 2.5GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
-,//media.digikey.com/Renders/Atmel%20Renders/313;44SSO-7.4;;4.jpg,U2731B-NFN19-ND,U2731B-NFN19,Microchip Technology,IC FRONT-END DAB 8.5V 44SSOP,0,0,"Obsolete","0","279","Tube","-","Obsolete","-","-","-","44-SOP (0.291"", 7.40mm Width)","44-SSO"
-,//media.digikey.com/Renders/Atmel%20Renders/313;44SSO-7.4;;4.jpg,U2731B-NFNG119-ND,U2731B-NFNG119,Microchip Technology,IC FRONT-END DAB 8.5V 44SSOP,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","-","-","-","44-SOP (0.291"", 7.40mm Width)","44-SSO"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR0981.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC_SOT163-1.jpg,ATR0981-TRHY-ND,ATR0981-TRHY,Microchip Technology,IC FRONT-END UHF 500MHZ 20SSO,0,0,"Obsolete","0","4000","Tape & Reel (TR)","-","Obsolete","UHF","300MHz ~ 500MHz","Low-noise Pre-amplifier","20-LSSOP (0.173"", 4.40mm Width)","20-SSO"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR0981.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC_SOT163-1.jpg,ATR0981-TRUY-ND,ATR0981-TRUY,Microchip Technology,IC FRONT-END UHF 500MHZ 20SSO,0,0,"Obsolete","0","1660","Tube","-","Obsolete","UHF","300MHz ~ 500MHz","Low-noise Pre-amplifier","20-LSSOP (0.173"", 4.40mm Width)","20-SSO"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/U2731B.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;44SSO-7.4;;4.jpg,U2731B-NFNG1-ND,U2731B-NFNG1,Microchip Technology,IC FRONT-END DAB 8.5V 44SSOP,0,0,"Obsolete","0","1000","Tube","-","Obsolete","-","-","-","44-SOP (0.291"", 7.40mm Width)","44-SSO"
-,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-19798-2-ND,TRF2436IRHAT,Texas Instruments,IC RF FRONT-END DUAL-BAND 40VQFN,0,0,"Obsolete","0","250","Tape & Reel (TR)","-","Obsolete","ISM","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","40-VFQFN Exposed Pad","40-VQFN (6x6)"
-,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-19798-1-ND,TRF2436IRHAT,Texas Instruments,IC RF FRONT-END DUAL-BAND 40VQFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","ISM","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","40-VFQFN Exposed Pad","40-VQFN (6x6)"
-,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-19798-6-ND,TRF2436IRHAT,Texas Instruments,IC RF FRONT-END DUAL-BAND 40VQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","ISM","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","40-VFQFN Exposed Pad","40-VQFN (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR2731.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;44SSO-7.4;;4.jpg,ATR2731-ILQY-ND,ATR2731-ILQY,Microchip Technology,IC DAB ONE-CHIP FRONT END 44SSOP,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","DAB, Broadcast Radio","70MHz ~ 260MHz","8.5V Supply Voltage","44-SOP (0.291"", 7.40mm Width)","44-SSO"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR2731.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;44SSO-7.4;;4.jpg,ATR2731-ILSY-ND,ATR2731-ILSY,Microchip Technology,IC DAB ONE-CHIP FRONT END 44SSOP,0,0,"Obsolete","0","310","Tube","-","Obsolete","DAB, Broadcast Radio","70MHz ~ 260MHz","8.5V Supply Voltage","44-SOP (0.291"", 7.40mm Width)","44-SSO"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR2732.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5119.01-4;;64.jpg,ATR2732-PBPW-ND,ATR2732-PBPW,Microchip Technology,IC INT ONE-CHIP FRONT END 64VQFN,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","DAB, Broadcast Radio","1.452GHz ~ 1.492GHz, 167MHz ~ 240GHz","Fractional PLL for VHF","64-VFQFN Exposed Pad","64-VQFN (9x9)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATR2732.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5119.01-4;;64.jpg,ATR2732-PBQW-ND,ATR2732-PBQW,Microchip Technology,IC INT ONE-CHIP FRONT END 64VQFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","DAB, Broadcast Radio","1.452GHz ~ 1.492GHz, 167MHz ~ 240GHz","Fractional PLL for VHF","64-VFQFN Exposed Pad","64-VQFN (9x9)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/TRF2436_Rev_May_2007.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/40-VQFN-Exposed-Pad-RGF.jpg,296-21353-2-ND,TRF2436IRTBT,Texas Instruments,IC RF FRONT-END DUAL-BAND 40-QFN,0,0,"Obsolete","0","250","Tape & Reel (TR)","-","Obsolete","ISM","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","40-VFQFN Exposed Pad","40-VQFN-EP (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/TRF2436_Rev_May_2007.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/40-VQFN-Exposed-Pad-RGF.jpg,296-21353-1-ND,TRF2436IRTBT,Texas Instruments,IC RF FRONT-END DUAL-BAND 40-QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","ISM","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","40-VFQFN Exposed Pad","40-VQFN-EP (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/TRF2436_Rev_May_2007.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/40-VQFN-Exposed-Pad-RGF.jpg,296-21353-6-ND,TRF2436IRTBT,Texas Instruments,IC RF FRONT-END DUAL-BAND 40-QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","ISM","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.9GHz","-","40-VFQFN Exposed Pad","40-VQFN-EP (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7024_Rev2007.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,T7024-TRQYCT-ND,T7024-TRQY,Microchip Technology,IC BLUETOOTH FRONT-END 20SSOP,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Bluetooth, TDMA, WDCT","2.4GHz","-","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7024_Rev2007.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SSOP_SOT266-1.jpg,T7024-TRQYDKR-ND,T7024-TRQY,Microchip Technology,IC BLUETOOTH FRONT-END 20SSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Bluetooth, TDMA, WDCT","2.4GHz","-","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7024_Rev2007.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7024-PGQM80TR-ND,T7024-PGQM 80,Microchip Technology,BLUETOOTH FE 2.4GHZ 20QFN,0,0,"Obsolete","0","6000","Tape & Reel (TR)","-","Obsolete","Bluetooth, TDMA, WDCT","2.4GHz ~ 2.5GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7024_Rev2007.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7024-PGQM80CT-ND,T7024-PGQM 80,Microchip Technology,BLUETOOTH FE 2.4GHZ 20QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Bluetooth, TDMA, WDCT","2.4GHz ~ 2.5GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
