Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Family/Standard","Protocol","Modulation","Frequency","Data Rate","Power - Output","Sensitivity","Serial Interfaces","Antenna Type","Utilized IC / Part","Memory Size","Voltage - Supply","Current - Receiving","Current - Transmitting","Mounting Type","Operating Temperature","Package / Case"
-,//media.digikey.com/Photos/Sigma%20Designs/ZM5202AH-CME3R.jpg,703-1073-1-ND,ZM5202AH-CME3R,Silicon Labs,RF TXRX MODULE ISM<1GHZ,4201,0,"10.46000","0","1","Cut Tape (CT)","Z-Wave®","Active","General ISM < 1GHz","Z-Wave®","-","921MHz","100Kbps","4dBm","-103dBm","SPI, UART, USB","-","3000 SERIES","128kB Flash, 16kB SRAM","2.3V ~ 3.6V","32mA","41mA","Surface Mount","-","Module"
-,//media.digikey.com/Photos/Sigma%20Designs/ZM5202AH-CME3R.jpg,703-1073-6-ND,ZM5202AH-CME3R,Silicon Labs,RF TXRX MODULE ISM<1GHZ,4201,0,"Digi-Reel","0","1","Digi-Reel®","Z-Wave®","Active","General ISM < 1GHz","Z-Wave®","-","921MHz","100Kbps","4dBm","-103dBm","SPI, UART, USB","-","3000 SERIES","128kB Flash, 16kB SRAM","2.3V ~ 3.6V","32mA","41mA","Surface Mount","-","Module"
https://wireless.murata.com/RFM/data/lbca2hnzyz-711.pdf,//media.digikey.com/Photos/Murata%20Photos/LBCA2HNZYZ-711.jpg,490-10561-2-ND,LBCA2HNZYZ-711,Murata Electronics North America,RF TXRX MOD BLUETOOTH CHIP ANT,4000,0,"5.57550","0","1000","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v4.1","-","2.4GHz","-","-1dBm","-93dBm","I²C, SPI, UART","Integrated, Chip","DA14580","-","2.35V ~ 3.3V","5.1mA","4.8mA","Surface Mount","-40°C ~ 85°C","Module"
https://wireless.murata.com/RFM/data/lbca2hnzyz-711.pdf,//media.digikey.com/Photos/Murata%20Photos/LBCA2HNZYZ-711.jpg,490-10561-1-ND,LBCA2HNZYZ-711,Murata Electronics North America,RF TXRX MOD BLUETOOTH CHIP ANT,4165,0,"10.41000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v4.1","-","2.4GHz","-","-1dBm","-93dBm","I²C, SPI, UART","Integrated, Chip","DA14580","-","2.35V ~ 3.3V","5.1mA","4.8mA","Surface Mount","-40°C ~ 85°C","Module"
https://wireless.murata.com/RFM/data/lbca2hnzyz-711.pdf,//media.digikey.com/Photos/Murata%20Photos/LBCA2HNZYZ-711.jpg,490-10561-6-ND,LBCA2HNZYZ-711,Murata Electronics North America,RF TXRX MOD BLUETOOTH CHIP ANT,4165,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v4.1","-","2.4GHz","-","-1dBm","-93dBm","I²C, SPI, UART","Integrated, Chip","DA14580","-","2.35V ~ 3.3V","5.1mA","4.8mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Fanstel%20PDFs/BT832_A_F_AF_V2.04_Dec-2017.pdf,-,1914-1014-2-ND,BT832F,Fanstel Corp.,LONG RANGE NRF52832 BLUETOOTH 5,7000,0,"5.64300","0","1000","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v5.0","-","2.4GHz","8Mbps","4dBm","-96dBm","I²C, I²S, SPI, UART","Integrated, Trace","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","-","-","Surface Mount","-40°C ~ 85°C","16-SMD Module"
//media.digikey.com/pdf/Data%20Sheets/Fanstel%20PDFs/BT832_A_F_AF_V2.04_Dec-2017.pdf,-,1914-1014-1-ND,BT832F,Fanstel Corp.,LONG RANGE NRF52832 BLUETOOTH 5,7814,0,"10.53000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v5.0","-","2.4GHz","8Mbps","4dBm","-96dBm","I²C, I²S, SPI, UART","Integrated, Trace","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","-","-","Surface Mount","-40°C ~ 85°C","16-SMD Module"
//media.digikey.com/pdf/Data%20Sheets/Fanstel%20PDFs/BT832_A_F_AF_V2.04_Dec-2017.pdf,-,1914-1014-6-ND,BT832F,Fanstel Corp.,LONG RANGE NRF52832 BLUETOOTH 5,7814,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v5.0","-","2.4GHz","8Mbps","4dBm","-96dBm","I²C, I²S, SPI, UART","Integrated, Trace","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","-","-","Surface Mount","-40°C ~ 85°C","16-SMD Module"
http://www.yuden.co.jp/to/b0015,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/MFG_EYSGCNZXX.jpg,587-4369-2-ND,EYSGCNZWY,Taiyo Yuden,RF TXRX MOD BLUETOOTH CHIP ANT,1000,0,"5.65250","0","1000","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","4dBm","-93dBm","I²C, SPI, UART","Integrated, Chip","nRF51822","256kB Flash, 32kB RAM","1.8V ~ 3.6V","13mA","10.5mA ~ 16mA","Surface Mount","-25°C ~ 85°C","49-SMD Module"
http://www.yuden.co.jp/to/b0015,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/MFG_EYSGCNZXX.jpg,587-4369-1-ND,EYSGCNZWY,Taiyo Yuden,RF TXRX MOD BLUETOOTH CHIP ANT,1526,0,"6.22000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","4dBm","-93dBm","I²C, SPI, UART","Integrated, Chip","nRF51822","256kB Flash, 32kB RAM","1.8V ~ 3.6V","13mA","10.5mA ~ 16mA","Surface Mount","-25°C ~ 85°C","49-SMD Module"
http://www.yuden.co.jp/to/b0015,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/MFG_EYSGCNZXX.jpg,587-4369-6-ND,EYSGCNZWY,Taiyo Yuden,RF TXRX MOD BLUETOOTH CHIP ANT,1526,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","4dBm","-93dBm","I²C, SPI, UART","Integrated, Chip","nRF51822","256kB Flash, 32kB RAM","1.8V ~ 3.6V","13mA","10.5mA ~ 16mA","Surface Mount","-25°C ~ 85°C","49-SMD Module"
https://www.silabs.com/documents/login/data-sheets/BGM111_datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_BGM111A256V1R.jpg,336-3949-2-ND,BGM111A256V2R,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,20000,0,"5.65654","0","1000","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","8dBm","-92dBm","I²C, SPI, UART","Integrated, Chip","EFR32BG","256kB Flash, 32kB RAM","1.85V ~ 3.8V","8.7mA","8.2mA","Surface Mount","-40°C ~ 85°C","Module"
https://www.silabs.com/documents/login/data-sheets/BGM111_datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_BGM111A256V1R.jpg,336-3949-1-ND,BGM111A256V2R,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,20595,0,"10.68000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","8dBm","-92dBm","I²C, SPI, UART","Integrated, Chip","EFR32BG","256kB Flash, 32kB RAM","1.85V ~ 3.8V","8.7mA","8.2mA","Surface Mount","-40°C ~ 85°C","Module"
https://www.silabs.com/documents/login/data-sheets/BGM111_datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_BGM111A256V1R.jpg,336-3949-6-ND,BGM111A256V2R,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,20595,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","8dBm","-92dBm","I²C, SPI, UART","Integrated, Chip","EFR32BG","256kB Flash, 32kB RAM","1.85V ~ 3.8V","8.7mA","8.2mA","Surface Mount","-40°C ~ 85°C","Module"
https://www.silabs.com/documents/login/data-sheets/bgm12x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_BGM12x.jpg,336-3954-2-ND,BGM121A256V2R,Silicon Labs,MODULE BT SIP MODULE WITH ANTENN,3000,0,"5.65654","0","1000","Tape & Reel (TR)","Blue Gecko","Active","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","8dBm","-90dBm","I²C, I²S, SPI, UART","-","-","-","-","-","-","Surface Mount","-","56-SMD Module"
https://www.silabs.com/documents/login/data-sheets/bgm12x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_BGM12x.jpg,336-3954-1-ND,BGM121A256V2R,Silicon Labs,MODULE BT SIP MODULE WITH ANTENN,3769,0,"10.68000","0","1","Cut Tape (CT)","Blue Gecko","Active","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","8dBm","-90dBm","I²C, I²S, SPI, UART","-","-","-","-","-","-","Surface Mount","-","56-SMD Module"
https://www.silabs.com/documents/login/data-sheets/bgm12x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_BGM12x.jpg,336-3954-6-ND,BGM121A256V2R,Silicon Labs,MODULE BT SIP MODULE WITH ANTENN,3769,0,"Digi-Reel","0","1","Digi-Reel®","Blue Gecko","Active","Bluetooth","Bluetooth v4.2","GFSK","2.4GHz","1Mbps","8dBm","-90dBm","I²C, I²S, SPI, UART","-","-","-","-","-","-","Surface Mount","-","56-SMD Module"
http://www.st.com/content/ccc/resource/technical/document/datasheet/48/74/89/26/50/8d/4e/33/DM00184006.pdf/files/DM00184006.pdf/jcr:content/translations/en.DM00184006.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_SPBTLE-RF0.jpg,497-17753-2-ND,SPBTLE-RFTR,STMicroelectronics,MOD RF TXRX BLUETOOTH CHIP ANT,0,0,"5.92650","0","1000","Tape & Reel (TR)","BlueNRG","Active","Bluetooth","Bluetooth v4.1","-","2.4GHz","-","4dBm","-88dBm","SPI","Integrated, Chip","-","-","1.7V ~ 3.6V","8.5mA","15.7mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.st.com/content/ccc/resource/technical/document/datasheet/48/74/89/26/50/8d/4e/33/DM00184006.pdf/files/DM00184006.pdf/jcr:content/translations/en.DM00184006.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_SPBTLE-RF0.jpg,497-17753-1-ND,SPBTLE-RFTR,STMicroelectronics,MOD RF TXRX BLUETOOTH CHIP ANT,90,0,"10.76000","0","1","Cut Tape (CT)","BlueNRG","Active","Bluetooth","Bluetooth v4.1","-","2.4GHz","-","4dBm","-88dBm","SPI","Integrated, Chip","-","-","1.7V ~ 3.6V","8.5mA","15.7mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.st.com/content/ccc/resource/technical/document/datasheet/48/74/89/26/50/8d/4e/33/DM00184006.pdf/files/DM00184006.pdf/jcr:content/translations/en.DM00184006.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_SPBTLE-RF0.jpg,497-17753-6-ND,SPBTLE-RFTR,STMicroelectronics,MOD RF TXRX BLUETOOTH CHIP ANT,90,0,"Digi-Reel","0","1","Digi-Reel®","BlueNRG","Active","Bluetooth","Bluetooth v4.1","-","2.4GHz","-","4dBm","-88dBm","SPI","Integrated, Chip","-","-","1.7V ~ 3.6V","8.5mA","15.7mA","Surface Mount","-40°C ~ 85°C","Module"
https://cdn.sparkfun.com/datasheets/Wireless/General/RFM69HCW-V1.1.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/COM-13909.JPG,1568-1394-ND,COM-13909,SparkFun Electronics,RFM69HCW WIRELESS TRANSCEIVER 91,505,0,"5.95000","0","1","Bulk","-","Active","General ISM < 1GHz","-","-","915MHz","300kbps","20dBm","-120dBm","SPI","-","RFM69HCW","-","1.8V ~ 3.6V","16mA","130mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueCreation%20PDFs/BC118_DS.pdf,//media.digikey.com/Photos/BlueCreation/BC118.JPG,1495-1003-2-ND,BC118_1103394,Sierra Wireless,RF TXRX MOD BLUETOOTH CHIP ANT,8800,0,"6.25341","0","800","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v4.0","DPSK, DQPSK, GFSK","2.4GHz","270kbps","7.5dBm","-92.5dBm","I²C, UART, USB","Integrated, Chip","EM3587","512MB EEPROM","3.3V ~ 4.7V","16mA","16mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueCreation%20PDFs/BC118_DS.pdf,//media.digikey.com/Photos/BlueCreation/BC118.JPG,1495-1003-1-ND,BC118_1103394,Sierra Wireless,RF TXRX MOD BLUETOOTH CHIP ANT,9800,0,"10.86000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v4.0","DPSK, DQPSK, GFSK","2.4GHz","270kbps","7.5dBm","-92.5dBm","I²C, UART, USB","Integrated, Chip","EM3587","512MB EEPROM","3.3V ~ 4.7V","16mA","16mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueCreation%20PDFs/BC118_DS.pdf,//media.digikey.com/Photos/BlueCreation/BC118.JPG,1495-1003-6-ND,BC118_1103394,Sierra Wireless,RF TXRX MOD BLUETOOTH CHIP ANT,9800,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v4.0","DPSK, DQPSK, GFSK","2.4GHz","270kbps","7.5dBm","-92.5dBm","I²C, UART, USB","Integrated, Chip","EM3587","512MB EEPROM","3.3V ~ 4.7V","16mA","16mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en536005,//media.digikey.com/photos/Microchip%20Tech%20Photos/MRF24J40MA-I^RM.JPG,MRF24J40MAT-I/RMTR-ND,MRF24J40MAT-I/RM,Microchip Technology,RF TXRX MOD 802.15.4 TRACE ANT,4800,0,"6.26241","0","800","Tape & Reel (TR)","-","Active","802.15.4","Zigbee®","-","2.4GHz","250kbps","0dBm","-94dBm","SPI","Integrated, Trace","-","-","2.4V ~ 3.6V","19mA","23mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en536005,//media.digikey.com/photos/Microchip%20Tech%20Photos/MRF24J40MA-I^RM.JPG,MRF24J40MAT-I/RMCT-ND,MRF24J40MAT-I/RM,Microchip Technology,RF TXRX MOD 802.15.4 TRACE ANT,5368,0,"9.39000","0","1","Cut Tape (CT)","-","Active","802.15.4","Zigbee®","-","2.4GHz","250kbps","0dBm","-94dBm","SPI","Integrated, Trace","-","-","2.4V ~ 3.6V","19mA","23mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en536005,//media.digikey.com/photos/Microchip%20Tech%20Photos/MRF24J40MA-I^RM.JPG,MRF24J40MAT-I/RMDKR-ND,MRF24J40MAT-I/RM,Microchip Technology,RF TXRX MOD 802.15.4 TRACE ANT,5368,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.15.4","Zigbee®","-","2.4GHz","250kbps","0dBm","-94dBm","SPI","Integrated, Trace","-","-","2.4V ~ 3.6V","19mA","23mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.fanstel.com/s/BlueNor_BT840F_datasheets.pdf,-,1914-1018-2-ND,BT840,Fanstel Corp.,"NRF52840 BLUETOOTH 5, THREAD, ZI",1000,0,"6.56400","0","1000","Tape & Reel (TR)","-","Active","802.15.4, Bluetooth","Bluetooth v5.0, Thread, Zigbee®","-","2.4GHz","12Mbps","8dBm","-96dBm","SPI, USB","Integrated, Trace","nRF52840","1MB Flash, 256kB RAM","1.7V ~ 5.5V","-","-","Surface Mount","-40°C ~ 85°C","16-SMD Module"
http://www.fanstel.com/s/BlueNor_BT840F_datasheets.pdf,-,1914-1018-1-ND,BT840,Fanstel Corp.,"NRF52840 BLUETOOTH 5, THREAD, ZI",1078,0,"12.06000","0","1","Cut Tape (CT)","-","Active","802.15.4, Bluetooth","Bluetooth v5.0, Thread, Zigbee®","-","2.4GHz","12Mbps","8dBm","-96dBm","SPI, USB","Integrated, Trace","nRF52840","1MB Flash, 256kB RAM","1.7V ~ 5.5V","-","-","Surface Mount","-40°C ~ 85°C","16-SMD Module"
http://www.fanstel.com/s/BlueNor_BT840F_datasheets.pdf,-,1914-1018-6-ND,BT840,Fanstel Corp.,"NRF52840 BLUETOOTH 5, THREAD, ZI",1078,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.15.4, Bluetooth","Bluetooth v5.0, Thread, Zigbee®","-","2.4GHz","12Mbps","8dBm","-96dBm","SPI, USB","Integrated, Trace","nRF52840","1MB Flash, 256kB RAM","1.7V ~ 5.5V","-","-","Surface Mount","-40°C ~ 85°C","16-SMD Module"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/LBWA1KL1FX_Spec.pdf,//media.digikey.com/Renders/Murata%20Renders/LBWA1KL1FX.jpg,490-13462-2-ND,LBWA1KL1FX-875,Murata Electronics North America,WI-FI-B/G/N NETWORK CONTROLLERFO,7000,0,"6.65000","0","1000","Tape & Reel (TR)","-","Active","WiFi","802.11b/g/n","CCK, DSSS, OFDM","2.4GHz","65Mbps","17dBm","-","SDIO","Antenna Not Included","BCM43364","-","1.8V, 3.3V","-","-","Surface Mount","-30°C ~ 70°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/LBWA1KL1FX_Spec.pdf,//media.digikey.com/Renders/Murata%20Renders/LBWA1KL1FX.jpg,490-13462-1-ND,LBWA1KL1FX-875,Murata Electronics North America,WI-FI-B/G/N NETWORK CONTROLLERFO,7832,0,"11.03000","0","1","Cut Tape (CT)","WICED","Active","WiFi","802.11b/g/n","CCK, DSSS, OFDM","2.4GHz","65Mbps","17dBm","-","SDIO","Antenna Not Included","BCM43364","-","1.8V, 3.3V","-","-","Surface Mount","-30°C ~ 70°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/LBWA1KL1FX_Spec.pdf,//media.digikey.com/Renders/Murata%20Renders/LBWA1KL1FX.jpg,490-13462-6-ND,LBWA1KL1FX-875,Murata Electronics North America,WI-FI-B/G/N NETWORK CONTROLLERFO,7832,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","WiFi","802.11b/g/n","CCK, DSSS, OFDM","2.4GHz","65Mbps","17dBm","-","SDIO","Antenna Not Included","BCM43364","-","1.8V, 3.3V","-","-","Surface Mount","-30°C ~ 70°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueGiga%20PDFs/BLE113.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/BLE113-A-V1.jpg,1446-1028-2-ND,BLE113-A-V1,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,18000,0,"6.70950","0","1000","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v4.0","-","2.4GHz","2Mbps","0dBm","-93dBm","ISP, PWM, SPI, UART","Integrated, Chip","CC2541","128kB Flash, 8kB SRAM","2V ~ 3.6V","27mA","26.1mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueGiga%20PDFs/BLE113.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/BLE113-A-V1.jpg,1446-1028-1-ND,BLE113-A-V1,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,18802,0,"12.67000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v4.0","-","2.4GHz","2Mbps","0dBm","-93dBm","ISP, PWM, SPI, UART","Integrated, Chip","CC2541","128kB Flash, 8kB SRAM","2V ~ 3.6V","27mA","26.1mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueGiga%20PDFs/BLE113.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/BLE113-A-V1.jpg,1446-1028-6-ND,BLE113-A-V1,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,18802,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v4.0","-","2.4GHz","2Mbps","0dBm","-93dBm","ISP, PWM, SPI, UART","Integrated, Chip","CC2541","128kB Flash, 8kB SRAM","2V ~ 3.6V","27mA","26.1mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Rigado%20PDFs/BMD-350_v2.0_1-22-19.pdf,//media.digikey.com/Photos/Rigado%20LLC/MFG_BDM-350.jpg,1604-1012-2-ND,BMD-350-A-R,"Rigado, Inc.",MOD BLE 5.0 NORDIC NRF52832 SOC,19000,0,"6.79630","0","1000","Tape & Reel (TR)","BMD-300","Active","Bluetooth","Bluetooth v5.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","I²C, I²S, SPI, UART","Integrated, Trace","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","5.4mA ~ 11.7mA","5.3mA ~ 16.6mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Rigado%20PDFs/BMD-350_v2.0_1-22-19.pdf,//media.digikey.com/Photos/Rigado%20LLC/MFG_BDM-350.jpg,1604-1012-1-ND,BMD-350-A-R,"Rigado, Inc.",MOD BLE 5.0 NORDIC NRF52832 SOC,19174,0,"11.27000","0","1","Cut Tape (CT)","BMD-300","Active","Bluetooth","Bluetooth v5.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","I²C, I²S, SPI, UART","Integrated, Trace","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","5.4mA ~ 11.7mA","5.3mA ~ 16.6mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Rigado%20PDFs/BMD-350_v2.0_1-22-19.pdf,//media.digikey.com/Photos/Rigado%20LLC/MFG_BDM-350.jpg,1604-1012-6-ND,BMD-350-A-R,"Rigado, Inc.",MOD BLE 5.0 NORDIC NRF52832 SOC,19174,0,"Digi-Reel","0","1","Digi-Reel®","BMD-300","Active","Bluetooth","Bluetooth v5.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","I²C, I²S, SPI, UART","Integrated, Trace","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","5.4mA ~ 11.7mA","5.3mA ~ 16.6mA","Surface Mount","-40°C ~ 85°C","Module"
http://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20BL652.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_BL652-SA.jpg,BL652-SA-01-TR-ND,BL652-SA-01-T/R,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH CHIP ANT,6000,0,"6.80000","0","1000","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v5.0","-","2.4GHz","1Mbps","4dBm","-96dBm","I²C, SPI, UART","Integrated, Chip","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","5.4mA","5.3mA","Surface Mount","-40°C ~ 85°C","39-SMD Module"
http://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20BL652.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_BL652-SA.jpg,BL652-SA-01-CT-ND,BL652-SA-01-T/R,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH CHIP ANT,6403,0,"7.45000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v5.0","-","2.4GHz","1Mbps","4dBm","-96dBm","I²C, SPI, UART","Integrated, Chip","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","5.4mA","5.3mA","Surface Mount","-40°C ~ 85°C","39-SMD Module"
http://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20BL652.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_BL652-SA.jpg,BL652-SA-01-DKR-ND,BL652-SA-01-T/R,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH CHIP ANT,6403,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v5.0","-","2.4GHz","1Mbps","4dBm","-96dBm","I²C, SPI, UART","Integrated, Chip","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","5.4mA","5.3mA","Surface Mount","-40°C ~ 85°C","39-SMD Module"
http://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20BL652.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_BL652-SC.jpg,BL652-SC-01-TR-ND,BL652-SC-01-T/R,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH I-PEX ANT,4000,0,"6.80000","0","1000","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v5.0","-","2.4GHz","1Mbps","4dBm","-96dBm","I²C, SPI, UART","Antenna Not Included, I-PEX MHF4","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","5.4mA","5.3mA","Surface Mount","-40°C ~ 85°C","39-SMD Module"
http://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20BL652.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_BL652-SC.jpg,BL652-SC-01-CT-ND,BL652-SC-01-T/R,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH I-PEX ANT,4640,0,"7.45000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v5.0","-","2.4GHz","1Mbps","4dBm","-96dBm","I²C, SPI, UART","Antenna Not Included, I-PEX MHF4","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","5.4mA","5.3mA","Surface Mount","-40°C ~ 85°C","39-SMD Module"
http://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20BL652.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_BL652-SC.jpg,BL652-SC-01-DKR-ND,BL652-SC-01-T/R,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH I-PEX ANT,4640,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v5.0","-","2.4GHz","1Mbps","4dBm","-96dBm","I²C, SPI, UART","Antenna Not Included, I-PEX MHF4","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","5.4mA","5.3mA","Surface Mount","-40°C ~ 85°C","39-SMD Module"
https://www.silabs.com/documents/login/data-sheets/BLE112-DataSheet.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/BLE112-A-V1.JPG,1446-1017-2-ND,BLE112-A-V1,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,8000,0,"6.80960","0","1000","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v4.0","-","2.4GHz","2Mbps","3dBm","-85dBm","SPI, UART","Integrated, Chip","CC2540","128kB Flash, 8kB SRAM","2V ~ 3.6V","25mA","36mA","Surface Mount","-40°C ~ 85°C","Module"
