Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","RF Family/Standard","Protocol","Modulation","Frequency","Data Rate (Max)","Power - Output","Sensitivity","Memory Size","Serial Interfaces","GPIO","Voltage - Supply","Current - Receiving","Current - Transmitting","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1032-6-ND,NRF51822-QFAB-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,9658,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","128kB Flash, 16kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2541,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-37144-2-ND,CC2541F256RHAR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 40VFQFN,12500,0,"1.91919","0","2500","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK, MSK","2.4GHz","2Mbps","0dBm","-99dBm","256kB Flash, 8kB RAM","I²C, SPI, USART","23","2V ~ 3.6V","17.9mA ~ 20.2mA","16.8mA ~ 18.2mA","-40°C ~ 85°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2541,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-37144-1-ND,CC2541F256RHAR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 40VFQFN,17855,0,"4.24000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK, MSK","2.4GHz","2Mbps","0dBm","-99dBm","256kB Flash, 8kB RAM","I²C, SPI, USART","23","2V ~ 3.6V","17.9mA ~ 20.2mA","16.8mA ~ 18.2mA","-40°C ~ 85°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2541,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-37144-6-ND,CC2541F256RHAR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 40VFQFN,17855,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK, MSK","2.4GHz","2Mbps","0dBm","-99dBm","256kB Flash, 8kB RAM","I²C, SPI, USART","23","2V ~ 3.6V","17.9mA ~ 20.2mA","16.8mA ~ 18.2mA","-40°C ~ 85°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/CC1101.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGP-20-PQFP%20Pkg.jpg,296-35718-2-ND,CC1101RGPR,Texas Instruments,IC RF TXRX ISM<1GHZ 20VFQFN,48000,0,"1.93382","0","3000","Tape & Reel (TR)","-","Active","TxRx Only","General ISM < 1GHz","-","2FSK, 4FSK, ASK, GFSK, MSK, OOK","300MHz ~ 348MHz, 387MHz ~ 464MHz, 779MHz ~ 928MHz","600kbps","12dBm","-116dBm","-","SPI","-","1.8V ~ 3.6V","14.3mA ~ 17.1mA","12.3mA ~ 34.2mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/CC1101.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGP-20-PQFP%20Pkg.jpg,296-35718-1-ND,CC1101RGPR,Texas Instruments,IC RF TXRX ISM<1GHZ 20VFQFN,53123,0,"4.27000","0","1","Cut Tape (CT)","-","Active","TxRx Only","General ISM < 1GHz","-","2FSK, 4FSK, ASK, GFSK, MSK, OOK","300MHz ~ 348MHz, 387MHz ~ 464MHz, 779MHz ~ 928MHz","600kbps","12dBm","-116dBm","-","SPI","-","1.8V ~ 3.6V","14.3mA ~ 17.1mA","12.3mA ~ 34.2mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/CC1101.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGP-20-PQFP%20Pkg.jpg,296-35718-6-ND,CC1101RGPR,Texas Instruments,IC RF TXRX ISM<1GHZ 20VFQFN,53123,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx Only","General ISM < 1GHz","-","2FSK, 4FSK, ASK, GFSK, MSK, OOK","300MHz ~ 348MHz, 387MHz ~ 464MHz, 779MHz ~ 928MHz","600kbps","12dBm","-116dBm","-","SPI","-","1.8V ~ 3.6V","14.3mA ~ 17.1mA","12.3mA ~ 34.2mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF52810PSv13pdf.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1064-2-ND,NRF52810-QFAA-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,3000,0,"1.97400","0","1000","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","2Mbps","4dBm","-96dBm","-","I²C, UART","32","1.7V ~ 3.6V","4.6mA","4.6mA ~ 25mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF52810PSv13pdf.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1064-1-ND,NRF52810-QFAA-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,3502,0,"4.15000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","2Mbps","4dBm","-96dBm","-","I²C, UART","32","1.7V ~ 3.6V","4.6mA","4.6mA ~ 25mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF52810PSv13pdf.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1064-6-ND,NRF52810-QFAA-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,3502,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","2Mbps","4dBm","-96dBm","-","I²C, UART","32","1.7V ~ 3.6V","4.6mA","4.6mA ~ 25mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2543,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-35579-2-ND,CC2543RHBR,Texas Instruments,IC RF TXRX+MCU ISM>1GHZ 32VFQFN,6000,0,"2.04820","0","3000","Tape & Reel (TR)","-","Active","TxRx + MCU","General ISM > 1GHZ","-","GFSK, MSK","2.4GHz","2Mbps","5dBm","-98dBm","32kB Flash, 1kB SRAM","I²C, SPI, USART","16","2V ~ 3.6V","21.2mA","26mA ~ 29.4mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2543,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-35579-1-ND,CC2543RHBR,Texas Instruments,IC RF TXRX+MCU ISM>1GHZ 32VFQFN,9085,0,"4.53000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","General ISM > 1GHZ","-","GFSK, MSK","2.4GHz","2Mbps","5dBm","-98dBm","32kB Flash, 1kB SRAM","I²C, SPI, USART","16","2V ~ 3.6V","21.2mA","26mA ~ 29.4mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2543,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-35579-6-ND,CC2543RHBR,Texas Instruments,IC RF TXRX+MCU ISM>1GHZ 32VFQFN,9085,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","General ISM > 1GHZ","-","GFSK, MSK","2.4GHz","2Mbps","5dBm","-98dBm","32kB Flash, 1kB SRAM","I²C, SPI, USART","16","2V ~ 3.6V","21.2mA","26mA ~ 29.4mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2540,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-28232-2-ND,CC2540F256RHAR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 40VFQFN,32500,0,"2.09475","0","2500","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK","2.4GHz","1Mbps","4dBm","-93dBm","256kB Flash, 8kB SRAM","SPI, USART, USB","21","2V ~ 3.6V","19.6mA ~ 22.1mA","21.1mA ~ 31.6mA","-40°C ~ 85°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2540,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-28232-1-ND,CC2540F256RHAR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 40VFQFN,37687,0,"4.63000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK","2.4GHz","1Mbps","4dBm","-93dBm","256kB Flash, 8kB SRAM","SPI, USART, USB","21","2V ~ 3.6V","19.6mA ~ 22.1mA","21.1mA ~ 31.6mA","-40°C ~ 85°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2540,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-28232-6-ND,CC2540F256RHAR,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 40VFQFN,37687,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","GFSK","2.4GHz","1Mbps","4dBm","-93dBm","256kB Flash, 8kB SRAM","SPI, USART, USB","21","2V ~ 3.6V","19.6mA ~ 22.1mA","21.1mA ~ 31.6mA","-40°C ~ 85°C","Surface Mount","40-VFQFN Exposed Pad","40-VQFN (6x6)"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;%2062WLCSP-.50-3.83x3.83;%20;%2062.jpg,1490-1041-2-ND,NRF51822-CFAC-R,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 62UFBGA,7000,0,"2.25675","0","7000","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 32kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","62-UFBGA, WLCSP","62-WLCSP (3.83x3.83)"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;%2062WLCSP-.50-3.83x3.83;%20;%2062.jpg,1490-1041-1-ND,NRF51822-CFAC-R,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 62UFBGA,11214,0,"5.20000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 32kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","62-UFBGA, WLCSP","62-WLCSP (3.83x3.83)"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;%2062WLCSP-.50-3.83x3.83;%20;%2062.jpg,1490-1041-6-ND,NRF51822-CFAC-R,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 62UFBGA,11214,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 32kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","62-UFBGA, WLCSP","62-WLCSP (3.83x3.83)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1121,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-38890-2-ND,CC1121RHBR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 32VFQFN,9000,0,"2.28228","0","3000","Tape & Reel (TR)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, 4FSK, 4GFSK, MSK, OOK","164MHz ~ 192MHz, 274MHz ~ 320MHz, 410MHz ~ 480MHz, 820MHz ~ 960MHz","200kbps","16dBm","-120dBm","4kB ROM, 256B RAM","SPI","4","2V ~ 3.6V","17mA ~ 23mA","26mA ~ 54mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1121,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-38890-1-ND,CC1121RHBR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 32VFQFN,12779,0,"5.05000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, 4FSK, 4GFSK, MSK, OOK","164MHz ~ 192MHz, 274MHz ~ 320MHz, 410MHz ~ 480MHz, 820MHz ~ 960MHz","200kbps","16dBm","-120dBm","4kB ROM, 256B RAM","SPI","4","2V ~ 3.6V","17mA ~ 23mA","26mA ~ 54mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1121,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-38890-6-ND,CC1121RHBR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 32VFQFN,12779,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, 4FSK, 4GFSK, MSK, OOK","164MHz ~ 192MHz, 274MHz ~ 320MHz, 410MHz ~ 480MHz, 820MHz ~ 960MHz","200kbps","16dBm","-120dBm","4kB ROM, 256B RAM","SPI","4","2V ~ 3.6V","17mA ~ 23mA","26mA ~ 54mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1031-2-ND,NRF51822-QFAA-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,13000,0,"2.31000","0","1000","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 16kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1031-1-ND,NRF51822-QFAA-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,14167,0,"4.85000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 16kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1031-6-ND,NRF51822-QFAA-R7,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,14167,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 16kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1120,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-35667-2-ND,CC1120RHBR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 32VFQFN,3000,0,"2.34080","0","3000","Tape & Reel (TR)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, 4FSK, 4GFSK, MSK, OOK","164MHz ~ 192MHz, 274MHz ~ 320MHz, 410MHz ~ 480MHz, 820MHz ~ 960MHz","200kbps","16dBm","-127dBm","4kB ROM, 256B RAM","SPI","4","2V ~ 3.6V","17mA ~ 23mA","32mA ~ 54mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1120,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-35667-1-ND,CC1120RHBR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 32VFQFN,9127,0,"5.17000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, 4FSK, 4GFSK, MSK, OOK","164MHz ~ 192MHz, 274MHz ~ 320MHz, 410MHz ~ 480MHz, 820MHz ~ 960MHz","200kbps","16dBm","-127dBm","4kB ROM, 256B RAM","SPI","4","2V ~ 3.6V","17mA ~ 23mA","32mA ~ 54mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1120,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-35667-6-ND,CC1120RHBR,Texas Instruments,IC RF TXRX+MCU ISM<1GHZ 32VFQFN,9127,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","General ISM < 1GHz","-","2FSK, 2GFSK, 4FSK, 4GFSK, MSK, OOK","164MHz ~ 192MHz, 274MHz ~ 320MHz, 410MHz ~ 480MHz, 820MHz ~ 960MHz","200kbps","16dBm","-127dBm","4kB ROM, 256B RAM","SPI","4","2V ~ 3.6V","17mA ~ 23mA","32mA ~ 54mA","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF51422PSv32.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;%2062WLCSP-.50-3.83x3.83;%20;%2062.jpg,1490-1039-2-ND,NRF51422-CFAC-R,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 62UFBGA,7000,0,"2.34600","0","7000","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","ANT, Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 32kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","12.6mA ~ 13.4mA","5.5mA ~ 16mA","-25°C ~ 75°C","Surface Mount","62-UFBGA, WLCSP","62-WLCSP (3.83x3.83)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF51422PSv32.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;%2062WLCSP-.50-3.83x3.83;%20;%2062.jpg,1490-1039-1-ND,NRF51422-CFAC-R,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 62UFBGA,7209,0,"5.41000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","ANT, Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 32kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","12.6mA ~ 13.4mA","5.5mA ~ 16mA","-25°C ~ 75°C","Surface Mount","62-UFBGA, WLCSP","62-WLCSP (3.83x3.83)"
https://www.nordicsemi.com/-/media/DocLib/Other/Product_Spec/nRF51422PSv32.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;%2062WLCSP-.50-3.83x3.83;%20;%2062.jpg,1490-1039-6-ND,NRF51422-CFAC-R,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 62UFBGA,7209,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","ANT, Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 32kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","12.6mA ~ 13.4mA","5.5mA ~ 16mA","-25°C ~ 75°C","Surface Mount","62-UFBGA, WLCSP","62-WLCSP (3.83x3.83)"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1042-2-ND,NRF51822-QFAC-R,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,15000,0,"2.35410","0","3000","Tape & Reel (TR)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 32kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1042-1-ND,NRF51822-QFAC-R,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,15271,0,"5.20000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 32kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
http://infocenter.nordicsemi.com/pdf/nRF51822_PB_v2.5.pdf,//media.digikey.com/Renders/Nordic%20Semiconductor%20ASA/1490;48QFN.90-6x6;;48.jpg,1490-1042-6-ND,NRF51822-QFAC-R,Nordic Semiconductor ASA,IC RF TXRX+MCU BLUETOOTH 48VFQFN,15271,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","TxRx + MCU","Bluetooth, General ISM > 1GHz","Bluetooth v4.0","GFSK","2.4GHz","2Mbps","4dBm","-96dBm","256kB Flash, 32kB RAM","I²C, SPI, UART","32","1.8V ~ 3.6V","9.7mA ~ 13.4mA","4.7mA ~ 16mA","-25°C ~ 75°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (6x6)"
https://www.silabs.com/documents/public/data-sheets/Si4463-61-60-C.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,336-4345-2-ND,SI4461-C2A-GMR,Silicon Labs,IC RF TXRX+MCU ISM<1GHZ 20VFQFN,2500,0,"2.45212","0","2500","Tape & Reel (TR)","-","Active","TxRx + MCU","General ISM < 1GHz","-","4GFSK, GFSK, GMSK, OOK","142MHz ~ 1.05GHz","1Mbps","16dBm","-129dBm","-","SPI","4","1.8V ~ 3.6V","10.9mA ~ 13.7mA","33.5mA ~ 43mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
https://www.silabs.com/documents/public/data-sheets/Si4463-61-60-C.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,336-4345-1-ND,SI4461-C2A-GMR,Silicon Labs,IC RF TXRX+MCU ISM<1GHZ 20VFQFN,2642,0,"10.12000","0","1","Cut Tape (CT)","-","Active","TxRx + MCU","General ISM < 1GHz","-","4GFSK, GFSK, GMSK, OOK","142MHz ~ 1.05GHz","1Mbps","16dBm","-129dBm","-","SPI","4","1.8V ~ 3.6V","10.9mA ~ 13.7mA","33.5mA ~ 43mA","-40°C ~ 85°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
