Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Standards","Interface","Voltage - Supply","Operating Temperature","Package / Case","Supplier Device Package"
http://www.ti.com/lit/pdf/scbs856,//media.digikey.com/Renders/Texas%20Instr%20Renders/20-SSOP.jpg,481-1046-1-ND,RI-R6C-001A-03,Texas Instruments,IC RFID READER 13.56MHZ 20SSOP,3653,10001,"15.41000","0","1","Cut Tape (CT)","6700","Active","RFID Reader","13.56MHz","ISO 14443, ISO 15693","-","3.3V ~ 5V","-40°C ~ 85°C","20-TSSOP (0.173"", 4.40mm Width)","20-SSOP"
http://www.ti.com/lit/pdf/scbs856,//media.digikey.com/Renders/Texas%20Instr%20Renders/20-SSOP.jpg,481-1046-6-ND,RI-R6C-001A-03,Texas Instruments,IC RFID READER 13.56MHZ 20SSOP,3653,10001,"Digi-Reel","0","1","Digi-Reel®","6700","Active","RFID Reader","13.56MHz","ISO 14443, ISO 15693","-","3.3V ~ 5V","-40°C ~ 85°C","20-TSSOP (0.173"", 4.40mm Width)","20-SSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/93/a4/d1/1e/61/cc/47/e7/DM00328890/files/DM00328890.pdf/jcr:content/translations/en.DM00328890.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-VQFN.jpg,497-17140-2-ND,ST25RU3993-BQFT,STMicroelectronics,IC RFID READER 860-960MHZ 48QFN,3000,0,"30.59000","0","500","Tape & Reel (TR)","-","Active","RFID Reader","860MHz ~ 960MHz","EPC, ISO 18000-6","-","2.7V ~ 3.6V","-","48-VFQFN Exposed Pad","48-QFN (7x7)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/93/a4/d1/1e/61/cc/47/e7/DM00328890/files/DM00328890.pdf/jcr:content/translations/en.DM00328890.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-VQFN.jpg,497-17140-1-ND,ST25RU3993-BQFT,STMicroelectronics,IC RFID READER 860-960MHZ 48QFN,3238,0,"44.68000","0","1","Cut Tape (CT)","-","Active","RFID Reader","860MHz ~ 960MHz","EPC, ISO 18000-6","-","2.7V ~ 3.6V","-","48-VFQFN Exposed Pad","48-QFN (7x7)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/93/a4/d1/1e/61/cc/47/e7/DM00328890/files/DM00328890.pdf/jcr:content/translations/en.DM00328890.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-VQFN.jpg,497-17140-6-ND,ST25RU3993-BQFT,STMicroelectronics,IC RFID READER 860-960MHZ 48QFN,3238,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","860MHz ~ 960MHz","EPC, ISO 18000-6","-","2.7V ~ 3.6V","-","48-VFQFN Exposed Pad","48-QFN (7x7)"
https://www.murata.com/~/media/webrenewal/products/rfid/rfid/uhf/uhf-smd/media-datasheets/uhf%20magicstrap%20lxmsjzncmf_198%20datasheet%20171012rev1_1.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_LXMSJZNCMF-198.JPG,490-16515-2-ND,LXMSJZNCMF-198,Murata Electronics North America,IC RFID TRANSP 865-928MHZ MODULE,5000,0,"0.31947","0","5000","Tape & Reel (TR)","MAGICSTRAP®","Active","RFID Transponder","865MHz ~ 928MHz","ISO 18000-63, EPC","-","-","-40°C ~ 85°C","Module","Module"
https://www.murata.com/~/media/webrenewal/products/rfid/rfid/uhf/uhf-smd/media-datasheets/uhf%20magicstrap%20lxmsjzncmf_198%20datasheet%20171012rev1_1.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_LXMSJZNCMF-198.JPG,490-16515-1-ND,LXMSJZNCMF-198,Murata Electronics North America,IC RFID TRANSP 865-928MHZ MODULE,9556,0,"0.88000","0","1","Cut Tape (CT)","MAGICSTRAP®","Active","RFID Transponder","865MHz ~ 928MHz","ISO 18000-63, EPC","-","-","-40°C ~ 85°C","Module","Module"
https://www.murata.com/~/media/webrenewal/products/rfid/rfid/uhf/uhf-smd/media-datasheets/uhf%20magicstrap%20lxmsjzncmf_198%20datasheet%20171012rev1_1.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_LXMSJZNCMF-198.JPG,490-16515-6-ND,LXMSJZNCMF-198,Murata Electronics North America,IC RFID TRANSP 865-928MHZ MODULE,9556,0,"Digi-Reel","0","1","Digi-Reel®","MAGICSTRAP®","Active","RFID Transponder","865MHz ~ 928MHz","ISO 18000-63, EPC","-","-","-40°C ~ 85°C","Module","Module"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NT3H1101_NT3H1201_DS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT902-3;;8.jpg,568-12152-2-ND,NT3H1101W0FHKH,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8XQFN,4000,0,"0.43442","0","4000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","1.7V ~ 3.6V","-40°C ~ 95°C","8-XFQFN Exposed Pad","8-XQFN (1.6x1.6)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NT3H1101_NT3H1201_DS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT902-3;;8.jpg,568-12152-1-ND,NT3H1101W0FHKH,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8XQFN,8172,0,"1.05000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","1.7V ~ 3.6V","-40°C ~ 95°C","8-XFQFN Exposed Pad","8-XQFN (1.6x1.6)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NT3H1101_NT3H1201_DS.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT902-3;;8.jpg,568-12152-6-ND,NT3H1101W0FHKH,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8XQFN,8172,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","1.7V ~ 3.6V","-40°C ~ 95°C","8-XFQFN Exposed Pad","8-XQFN (1.6x1.6)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-17124-2-ND,ST25DV04K-IER6T3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,4000,0,"0.45706","0","4000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-17124-1-ND,ST25DV04K-IER6T3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,4098,0,"0.72000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/74/20/c5/ca/b8/a1/41/e3/DM00167716/files/DM00167716.pdf/jcr:content/translations/en.DM00167716.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,497-17124-6-ND,ST25DV04K-IER6T3,STMicroelectronics,IC RFID TRANSP 13.56MHZ 8TSSOP,4098,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693","I²C","1.8V ~ 5.5V","-40°C ~ 85°C","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Frf430cl330h,//media.digikey.com/photos/Texas%20Instr%20Photos/296-14-TSSOP.jpg,296-36223-2-ND,RF430CL330HCPWR,Texas Instruments,IC RFID TRANSP 13.56MHZ 14TSSOP,2000,0,"0.60340","0","2000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C, SPI","2V ~ 3.6V","-40°C ~ 85°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Frf430cl330h,//media.digikey.com/photos/Texas%20Instr%20Photos/296-14-TSSOP.jpg,296-36223-1-ND,RF430CL330HCPWR,Texas Instruments,IC RFID TRANSP 13.56MHZ 14TSSOP,6264,0,"1.58000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C, SPI","2V ~ 3.6V","-40°C ~ 85°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Frf430cl330h,//media.digikey.com/photos/Texas%20Instr%20Photos/296-14-TSSOP.jpg,296-36223-6-ND,RF430CL330HCPWR,Texas Instruments,IC RFID TRANSP 13.56MHZ 14TSSOP,6264,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443, NFC","I²C, SPI","2V ~ 3.6V","-40°C ~ 85°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
https://ams.com/documents/20143/36005/AS3932_DS000340_1-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/AS3932-BQFT.jpg,AS3932-BQFTTR-ND,AS3932-BQFT,ams,IC RFID READER 110-150KHZ 16QFN,8000,0,"2.04400","0","1000","Tape & Reel (TR)","-","Active","RFID Reader","110kHz ~ 150kHz","-","SPI","2.4V ~ 3.6V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://ams.com/documents/20143/36005/AS3932_DS000340_1-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/AS3932-BQFT.jpg,AS3932-BQFTCT-ND,AS3932-BQFT,ams,IC RFID READER 110-150KHZ 16QFN,8079,0,"4.29000","0","1","Cut Tape (CT)","-","Active","RFID Reader","110kHz ~ 150kHz","-","SPI","2.4V ~ 3.6V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://ams.com/documents/20143/36005/AS3932_DS000340_1-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/AS3932-BQFT.jpg,AS3932-BQFTDKR-ND,AS3932-BQFT,ams,IC RFID READER 110-150KHZ 16QFN,8079,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","110kHz ~ 150kHz","-","SPI","2.4V ~ 3.6V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://ams.com/documents/20143/36005/AS3932_DS000340_1-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,AS3932-BTSTTR-ND,AS3932-BTST,ams,IC RFID READER 110-150KZ 16TSSOP,4000,0,"2.04400","0","1000","Tape & Reel (TR)","-","Active","RFID Reader","110kHz ~ 150kHz","-","SPI","2.4V ~ 3.6V","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://ams.com/documents/20143/36005/AS3932_DS000340_1-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,AS3932-BTSTCT-ND,AS3932-BTST,ams,IC RFID READER 110-150KZ 16TSSOP,4969,0,"4.29000","0","1","Cut Tape (CT)","-","Active","RFID Reader","110kHz ~ 150kHz","-","SPI","2.4V ~ 3.6V","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://ams.com/documents/20143/36005/AS3932_DS000340_1-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,AS3932-BTSTDKR-ND,AS3932-BTST,ams,IC RFID READER 110-150KZ 16TSSOP,4969,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","110kHz ~ 150kHz","-","SPI","2.4V ~ 3.6V","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf7962a,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-41013-2-ND,TRF7962ARHBT,Texas Instruments,IC RFID READER 13.56MHZ 32VQFN,1500,0,"2.68620","0","250","Tape & Reel (TR)","-","Active","RFID Reader","13.56MHz","ISO 15693, ISO 18000-3","SPI","2.7V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf7962a,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-41013-1-ND,TRF7962ARHBT,Texas Instruments,IC RFID READER 13.56MHZ 32VQFN,2863,0,"4.27000","0","1","Cut Tape (CT)","-","Active","RFID Reader","13.56MHz","ISO 15693, ISO 18000-3","SPI","2.7V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf7962a,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-41013-6-ND,TRF7962ARHBT,Texas Instruments,IC RFID READER 13.56MHZ 32VQFN,2863,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","13.56MHz","ISO 15693, ISO 18000-3","SPI","2.7V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-VQFN (5x5)"
https://www.nxp.com/docs/en/data-sheet/PN7120.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/49-VFBGA.jpg,568-12485-2-ND,PN7120A0EV/C10801Y,NXP USA Inc.,IC RFID READER 13.56MHZ 49VFBGA,8000,0,"3.22997","0","4000","Tape & Reel (TR)","-","Active","RFID Reader","13.56MHz","FeliCa, ISO 14443, ISO 15693, ISO 18000, MIFARE, NFC","I²C","1.65V ~ 3.6V","-30°C ~ 85°C (TA)","49-VFBGA","49-VFBGA (4x4.3)"
https://www.nxp.com/docs/en/data-sheet/PN7120.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/49-VFBGA.jpg,568-12485-1-ND,PN7120A0EV/C10801Y,NXP USA Inc.,IC RFID READER 13.56MHZ 49VFBGA,8648,0,"6.63000","0","1","Cut Tape (CT)","-","Active","RFID Reader","13.56MHz","FeliCa, ISO 14443, ISO 15693, ISO 18000, MIFARE, NFC","I²C","1.65V ~ 3.6V","-30°C ~ 85°C (TA)","49-VFBGA","49-VFBGA (4x4.3)"
https://www.nxp.com/docs/en/data-sheet/PN7120.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/49-VFBGA.jpg,568-12485-6-ND,PN7120A0EV/C10801Y,NXP USA Inc.,IC RFID READER 13.56MHZ 49VFBGA,8648,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","13.56MHz","FeliCa, ISO 14443, ISO 15693, ISO 18000, MIFARE, NFC","I²C","1.65V ~ 3.6V","-30°C ~ 85°C (TA)","49-VFBGA","49-VFBGA (4x4.3)"
https://www.nxp.com/docs/en/data-sheet/PN5180A0XX-C3.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,568-13913-2-ND,PN5180A0HN/C3Y,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 40HVQFN,4000,0,"4.01647","0","4000","Tape & Reel (TR)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693","SPI, UART","3.3V","-30°C ~ 85°C","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
https://www.nxp.com/docs/en/data-sheet/PN5180A0XX-C3.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,568-13913-1-ND,PN5180A0HN/C3Y,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 40HVQFN,6280,0,"7.40000","0","1","Cut Tape (CT)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693","SPI, UART","3.3V","-30°C ~ 85°C","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
https://www.nxp.com/docs/en/data-sheet/PN5180A0XX-C3.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,568-13913-6-ND,PN5180A0HN/C3Y,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 40HVQFN,6280,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693","SPI, UART","3.3V","-30°C ~ 85°C","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
https://www.nxp.com/docs/en/data-sheet/PN7150.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,568-12994-2-ND,PN7150B0HN/C11002Y,NXP USA Inc.,IC RFID READER 13.56MHZ 40HVQFN,4000,0,"4.02960","0","4000","Tape & Reel (TR)","-","Active","RFID Reader","13.56MHz","FeliCa, ISO 14443, MIFARE, NFC","I²C, UART","2.3V ~ 5.5V","-30°C ~ 85°C","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
https://www.nxp.com/docs/en/data-sheet/PN7150.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,568-12994-1-ND,PN7150B0HN/C11002Y,NXP USA Inc.,IC RFID READER 13.56MHZ 40HVQFN,8040,0,"7.81000","0","1","Cut Tape (CT)","-","Active","RFID Reader","13.56MHz","FeliCa, ISO 14443, MIFARE, NFC","I²C, UART","2.3V ~ 5.5V","-30°C ~ 85°C","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
https://www.nxp.com/docs/en/data-sheet/PN7150.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,568-12994-6-ND,PN7150B0HN/C11002Y,NXP USA Inc.,IC RFID READER 13.56MHZ 40HVQFN,8040,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","13.56MHz","FeliCa, ISO 14443, MIFARE, NFC","I²C, UART","2.3V ~ 5.5V","-30°C ~ 85°C","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
https://www.nxp.com/docs/en/data-sheet/PN7462.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;-SOT804-4;-;-64.jpg,568-12947-2-ND,PN7462AUHN/C300Y,NXP USA Inc.,IC RFID READER 13.56MHZ 64HVQFN,1000,0,"5.44037","0","1000","Tape & Reel (TR)","-","Active","RFID Reader","13.56MHz","ISO 14443, ISO 15693, ISO 18000-3","I²C, SPI, UART","2.3V ~ 5.5V","-40°C ~ 85°C","64-VFQFN Dual Rows, Exposed Pad","64-HVQFN (9x9)"
https://www.nxp.com/docs/en/data-sheet/PN7462.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;-SOT804-4;-;-64.jpg,568-12947-1-ND,PN7462AUHN/C300Y,NXP USA Inc.,IC RFID READER 13.56MHZ 64HVQFN,1748,0,"9.88000","0","1","Cut Tape (CT)","-","Active","RFID Reader","13.56MHz","ISO 14443, ISO 15693, ISO 18000-3","I²C, SPI, UART","2.3V ~ 5.5V","-40°C ~ 85°C","64-VFQFN Dual Rows, Exposed Pad","64-HVQFN (9x9)"
https://www.nxp.com/docs/en/data-sheet/PN7462.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;-SOT804-4;-;-64.jpg,568-12947-6-ND,PN7462AUHN/C300Y,NXP USA Inc.,IC RFID READER 13.56MHZ 64HVQFN,1748,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","13.56MHz","ISO 14443, ISO 15693, ISO 18000-3","I²C, SPI, UART","2.3V ~ 5.5V","-40°C ~ 85°C","64-VFQFN Dual Rows, Exposed Pad","64-HVQFN (9x9)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MFRC522.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/HVQFN32_SOT617-1.jpg,568-8603-ND,"MFRC52202HN1,151",NXP USA Inc.,IC RFID READER 13.56MHZ 32HVQFN,1558,0,"5.94000","0","1","Tray","MIFARE®","Active","RFID Reader","13.56MHz","ISO 14443, MIFARE","I²C, SPI, UART","2.5V ~ 3.3V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-HVQFN (5x5)"
https://www.nxp.com/docs/en/data-sheet/MFRC631.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/HVQFN32_SOT617-1.jpg,568-11529-ND,"MFRC63102HN,151",NXP USA Inc.,IC RFID READER 13.56MHZ 32HVQFN,2995,0,"7.19000","0","1","Tray","MIFARE®","Active","RFID Reader","13.56MHz","ISO 14443, MIFARE","I²C, SPI, UART","3V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-HVQFN (5x5)"
https://www.nxp.com/docs/en/data-sheet/CLRC663.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/HVQFN32_SOT617-1.jpg,568-12065-ND,"CLRC66301HN,551",NXP USA Inc.,IC RFID READER 13.56MHZ 32HVQFN,2800,0,"10.13000","0","1","Tray","-","Active","RFID Reader","13.56MHz","ISO 14443, ISO 15693, 18000-3, MIFARE, NFC","I²C, SPI, UART","3V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-HVQFN (5x5)"
https://www.nxp.com/docs/en/nxp/data-sheets/PN532_C1.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,568-8600-ND,PN5321A3HN/C106;55,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 40HVQFN,1006,0,"12.05000","0","1","Tray","MIFARE®","Active","RFID Reader/Transponder","13.56MHz","FeliCa, ISO 14443, MIFARE, NFC","I²C, SPI, UART","2.7V ~ 5.5V","-30°C ~ 85°C","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
https://www.nxp.com/docs/en/nxp/data-sheets/PN532_C1.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT618-1;HN;40.jpg,568-13228-ND,"PN5321A3HN/C106,55",NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 40HVQFN,560,0,"12.05000","0","1","Tray","MIFARE®","Active","RFID Reader/Transponder","13.56MHz","FeliCa, ISO 14443, MIFARE, NFC","I²C, SPI, UART","2.7V ~ 5.5V","-30°C ~ 85°C","40-VFQFN Exposed Pad","40-HVQFN (6x6)"
https://www.nxp.com/docs/en/data-sheet/MFRC531.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/32-SOIC_7.5mmWidth.jpg,568-2224-5-ND,"MFRC53101T/0FE,112",NXP USA Inc.,IC RFID READER 13.56MHZ 32SO,1166,0,"16.19000","0","1","Tube","MIFARE®","Active","RFID Reader","13.56MHz","ISO 14443, MIFARE","SPI","3.3V ~ 5V","-40°C ~ 150°C","32-SOIC (0.295"", 7.50mm Width)","32-SO"
https://www.nxp.com/docs/en/data-sheet/CLRC632.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/32-SOIC_7.5mmWidth.jpg,568-2199-5-ND,"CLRC63201T/0FE,112",NXP USA Inc.,IC RFID READER 13.56MHZ 32SO,1905,0,"18.45000","0","1","Tube","I-Code","Active","RFID Reader","13.56MHz","ISO 14443, ISO 15693, MIFARE","SPI","3.3V ~ 5V","-40°C ~ 150°C","32-SOIC (0.295"", 7.50mm Width)","32-SO"
https://www.nxp.com/docs/en/data-sheet/NT3H2111_2211.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT902-3;;8.jpg,568-12900-2-ND,NT3H2111W0FHKH,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8XQFN,4000,0,"0.38885","0","4000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","3.3V","-40°C ~ 105°C","8-XFQFN Exposed Pad","8-XQFN (1.6x1.6)"
https://www.nxp.com/docs/en/data-sheet/NT3H2111_2211.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT902-3;;8.jpg,568-12900-1-ND,NT3H2111W0FHKH,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8XQFN,6307,0,"1.02000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","3.3V","-40°C ~ 105°C","8-XFQFN Exposed Pad","8-XQFN (1.6x1.6)"
https://www.nxp.com/docs/en/data-sheet/NT3H2111_2211.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT902-3;;8.jpg,568-12900-6-ND,NT3H2111W0FHKH,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8XQFN,6307,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","3.3V","-40°C ~ 105°C","8-XFQFN Exposed Pad","8-XQFN (1.6x1.6)"
https://www.nxp.com/docs/en/data-sheet/NT3H2111_2211.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT505-1;PW,TT,DH,DP;8.jpg",568-12902-2-ND,NT3H2111W0FTTJ,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8TSSOP,2500,0,"0.38885","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","3.3V","-40°C ~ 105°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-TSSOP"
https://www.nxp.com/docs/en/data-sheet/NT3H2111_2211.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT505-1;PW,TT,DH,DP;8.jpg",568-12902-1-ND,NT3H2111W0FTTJ,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8TSSOP,4043,0,"1.02000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","3.3V","-40°C ~ 105°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-TSSOP"
https://www.nxp.com/docs/en/data-sheet/NT3H2111_2211.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT505-1;PW,TT,DH,DP;8.jpg",568-12902-6-ND,NT3H2111W0FTTJ,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 8TSSOP,4043,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443","I²C","3.3V","-40°C ~ 105°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-TSSOP"
