Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Topology","Circuit","Frequency Range","Isolation","Insertion Loss","Test Frequency","P1dB","IIP3","Features","Impedance","Voltage - Supply","Operating Temperature","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc284A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1317-1-ND,HMC284AMS8GETR,Analog Devices Inc.,IC RF SWITCH SPDT 3.5GHZ 8MSOP,1999,0,"3.99000","0","1","Cut Tape (CT)","-","Active","Cellular, ISM, PCS","Absorptive","SPDT","DC ~ 3.5GHz","40dB","0.7dB","3.5GHz","29dBm","50dBm (min)","-","50Ohm","-","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOPG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc284A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1317-6-ND,HMC284AMS8GETR,Analog Devices Inc.,IC RF SWITCH SPDT 3.5GHZ 8MSOP,1999,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular, ISM, PCS","Absorptive","SPDT","DC ~ 3.5GHz","40dB","0.7dB","3.5GHz","29dBm","50dBm (min)","-","50Ohm","-","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOPG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc435a.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-1852-2-ND,HMC435AMS8GETR,Analog Devices Inc.,IC RF SWITCH SPDT 4GHZ 8MSOP,1500,10000,"2.46460","0","500","Tape & Reel (TR)","-","Active","General Purpose","-","SPDT","DC ~ 4GHz","48dB","0.8dB","2.5GHz","30dBm","53dBm","-","50Ohm","5V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc435a.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-1852-1-ND,HMC435AMS8GETR,Analog Devices Inc.,IC RF SWITCH SPDT 4GHZ 8MSOP,1808,10000,"4.28000","0","1","Cut Tape (CT)","-","Active","General Purpose","-","SPDT","DC ~ 4GHz","48dB","0.8dB","2.5GHz","30dBm","53dBm","-","50Ohm","5V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc435a.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-1852-6-ND,HMC435AMS8GETR,Analog Devices Inc.,IC RF SWITCH SPDT 4GHZ 8MSOP,1808,10000,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","-","SPDT","DC ~ 4GHz","48dB","0.8dB","2.5GHz","30dBm","53dBm","-","50Ohm","5V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOP"
http://www.skyworksinc.com/uploads/documents/SKY13290_313LF_200488G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-6DFN%5EQFN-1.0-3x2;-;-6.jpg,863-1174-2-ND,SKY13290-313LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.5GHZ 6QFN,6000,0,"2.65056","0","3000","Tape & Reel (TR)","-","Active","General Purpose","Reflective","SPDT","20MHz ~ 2.5GHz","18dB","0.55dB","2.5GHz","-","-","-","50Ohm","-","-40°C ~ 85°C","6-VDFN Exposed Pad","6-DFN (2x3)"
http://www.skyworksinc.com/uploads/documents/SKY13290_313LF_200488G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-6DFN%5EQFN-1.0-3x2;-;-6.jpg,863-1174-1-ND,SKY13290-313LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.5GHZ 6QFN,8882,0,"5.44000","0","1","Cut Tape (CT)","-","Active","General Purpose","Reflective","SPDT","20MHz ~ 2.5GHz","18dB","0.55dB","2.5GHz","-","-","-","50Ohm","-","-40°C ~ 85°C","6-VDFN Exposed Pad","6-DFN (2x3)"
http://www.skyworksinc.com/uploads/documents/SKY13290_313LF_200488G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-6DFN%5EQFN-1.0-3x2;-;-6.jpg,863-1174-6-ND,SKY13290-313LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 2.5GHZ 6QFN,8882,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","Reflective","SPDT","20MHz ~ 2.5GHz","18dB","0.55dB","2.5GHz","-","-","-","50Ohm","-","-40°C ~ 85°C","6-VDFN Exposed Pad","6-DFN (2x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc194a.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-1842-2-ND,HMC194AMS8ETR,Analog Devices Inc.,IC RF SWITCH SPDT 3GHZ 8MSOP,3000,0,"3.30290","0","500","Tape & Reel (TR)","-","Active","General Purpose","-","SPDT","DC ~ 3GHz","38dB","0.5dB","2.5GHz","29dBm","53dBm","-","50Ohm","3V ~ 7V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc194a.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-1842-1-ND,HMC194AMS8ETR,Analog Devices Inc.,IC RF SWITCH SPDT 3GHZ 8MSOP,3109,0,"5.74000","0","1","Cut Tape (CT)","-","Active","General Purpose","-","SPDT","DC ~ 3GHz","38dB","0.5dB","2.5GHz","29dBm","53dBm","-","50Ohm","3V ~ 7V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc194a.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-1842-6-ND,HMC194AMS8ETR,Analog Devices Inc.,IC RF SWITCH SPDT 3GHZ 8MSOP,3109,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","-","SPDT","DC ~ 3GHz","38dB","0.5dB","2.5GHz","29dBm","53dBm","-","50Ohm","3V ~ 7V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADG901_902.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,ADG902BRMZ-ND,ADG902BRMZ,Analog Devices Inc.,IC RF SWITCH SPST 2.5GHZ 8MSOP,8531,8250,"3.62000","0","1","Tube","-","Active","General Purpose","Reflective","SPST","DC ~ 2.5GHz","40dB","0.8dB","1GHz","17dBm","36dBm","-","50Ohm","1.65V ~ 2.75V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADG918_919.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,ADG918BRMZ-ND,ADG918BRMZ,Analog Devices Inc.,IC RF SWITCH SPDT 2GHZ 8MSOP,6715,0,"3.79000","0","1","Tube","-","Active","General Purpose","Absorptive","SPDT","DC ~ 2GHz","37dB","0.8dB","1GHz","17dBm","36dBm","-","-","1.65V ~ 2.75V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc284A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-2928-ND,HMC284AMS8GE,Analog Devices Inc.,IC RF SWITCH SPDT 3.5GHZ 8MSOP,3883,0,"3.87000","0","1","Strip","-","Active","Cellular, ISM, PCS","Absorptive","SPDT","DC ~ 3.5GHz","40dB","0.7dB","3.5GHz","29dBm","50dBm (min)","-","50Ohm","-","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOPG"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC349AMS8G.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1851-2-ND,HMC349AMS8GETR,Analog Devices Inc.,IC RF SWITCH SPDT 4GHZ 8MSG,5500,20500,"3.87840","0","500","Tape & Reel (TR)","-","Active","General Purpose","-","SPDT","DC ~ 4GHz","50dB","1.2dB","3GHz","34dBm","53dBm","-","50Ohm","5V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSG"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC349AMS8G.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1851-1-ND,HMC349AMS8GETR,Analog Devices Inc.,IC RF SWITCH SPDT 4GHZ 8MSG,5930,20500,"6.39000","0","1","Cut Tape (CT)","-","Active","General Purpose","-","SPDT","DC ~ 4GHz","50dB","1.2dB","3GHz","34dBm","53dBm","-","50Ohm","5V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSG"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC349AMS8G.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1851-6-ND,HMC349AMS8GETR,Analog Devices Inc.,IC RF SWITCH SPDT 4GHZ 8MSG,5930,20500,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","-","SPDT","DC ~ 4GHz","50dB","1.2dB","3GHz","34dBm","53dBm","-","50Ohm","5V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSG"
http://cdn.macom.com/datasheets/MASW-007587.pdf,//media.digikey.com/Photos/RFMD%20Photos/FMS2031-001.jpg,1465-1356-2-ND,MASW-007587-TR3000,M/A-Com Technology Solutions,IC RF SWITCH DPDT 4GHZ 12QFN,6000,0,"3.90000","0","3000","Tape & Reel (TR)","-","Active","WiMax, WLAN","Reflective","DPDT","DC ~ 4GHz","32dB","1.2dB","4GHz","41dBm","-","-","50Ohm","-","-40°C ~ 85°C","12-VFQFN Exposed Pad","12-PQFN (3x3)"
http://cdn.macom.com/datasheets/MASW-007587.pdf,//media.digikey.com/Photos/RFMD%20Photos/FMS2031-001.jpg,1465-1356-1-ND,MASW-007587-TR3000,M/A-Com Technology Solutions,IC RF SWITCH DPDT 4GHZ 12QFN,7648,0,"7.73000","0","1","Cut Tape (CT)","-","Active","WiMax, WLAN","Reflective","DPDT","DC ~ 4GHz","32dB","1.2dB","4GHz","41dBm","-","-","50Ohm","-","-40°C ~ 85°C","12-VFQFN Exposed Pad","12-PQFN (3x3)"
http://cdn.macom.com/datasheets/MASW-007587.pdf,//media.digikey.com/Photos/RFMD%20Photos/FMS2031-001.jpg,1465-1356-6-ND,MASW-007587-TR3000,M/A-Com Technology Solutions,IC RF SWITCH DPDT 4GHZ 12QFN,7648,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","WiMax, WLAN","Reflective","DPDT","DC ~ 4GHz","32dB","1.2dB","4GHz","41dBm","-","-","50Ohm","-","-40°C ~ 85°C","12-VFQFN Exposed Pad","12-PQFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc574A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1858-2-ND,HMC574AMS8ETR,Analog Devices Inc.,IC RF SWITCH SPDT 3GHZ 8MSOP,1000,16000,"3.97638","0","500","Tape & Reel (TR)","-","Active","WiMax, WLAN","Reflective","SPDT","0Hz ~ 3GHz","20dB","0.5dB","3GHz","39dBm","63dBm","-","50Ohm","3V ~ 8V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc574A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1858-1-ND,HMC574AMS8ETR,Analog Devices Inc.,IC RF SWITCH SPDT 3GHZ 8MSOP,1197,16000,"6.29000","0","1","Cut Tape (CT)","-","Active","WiMax, WLAN","Reflective","SPDT","0Hz ~ 3GHz","20dB","0.5dB","3GHz","39dBm","63dBm","-","50Ohm","3V ~ 8V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc574A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1858-6-ND,HMC574AMS8ETR,Analog Devices Inc.,IC RF SWITCH SPDT 3GHZ 8MSOP,1197,16000,"Digi-Reel","0","1","Digi-Reel®","-","Active","WiMax, WLAN","Reflective","SPDT","0Hz ~ 3GHz","20dB","0.5dB","3GHz","39dBm","63dBm","-","50Ohm","3V ~ 8V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc550ae.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/SOT-23-6.jpg,1127-1857-2-ND,HMC550AETR,Analog Devices Inc.,IC RF SWITCH SPST 6GHZ SOT26,500,30500,"4.15796","0","500","Tape & Reel (TR)","-","Active","WiMax, WLAN","-","SPST","0Hz ~ 6GHz","12dB","0.7dB","6GHz","-","52dBm","-","50Ohm","5V","-40°C ~ 85°C","SOT-23-6","SOT-26"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc550ae.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/SOT-23-6.jpg,1127-1857-1-ND,HMC550AETR,Analog Devices Inc.,IC RF SWITCH SPST 6GHZ SOT26,882,30500,"6.19000","0","1","Cut Tape (CT)","-","Active","WiMax, WLAN","-","SPST","0Hz ~ 6GHz","12dB","0.7dB","6GHz","-","52dBm","-","50Ohm","5V","-40°C ~ 85°C","SOT-23-6","SOT-26"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc550ae.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/SOT-23-6.jpg,1127-1857-6-ND,HMC550AETR,Analog Devices Inc.,IC RF SWITCH SPST 6GHZ SOT26,882,30500,"Digi-Reel","0","1","Digi-Reel®","-","Active","WiMax, WLAN","-","SPST","0Hz ~ 6GHz","12dB","0.7dB","6GHz","-","52dBm","-","50Ohm","5V","-40°C ~ 85°C","SOT-23-6","SOT-26"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc349alp4c.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-QFN%20Exp%20Pad.jpg,1127-1850-2-ND,HMC349ALP4CETR,Analog Devices Inc.,IC RF SWITCH SPDT 4GHZ 16QFN,2000,0,"4.30260","0","500","Tape & Reel (TR)","-","Active","General Purpose","-","SPDT","DC ~ 4GHz","62dB","1.4dB","4GHz","34dBm","53dBm","-","50Ohm","5V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc349alp4c.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-QFN%20Exp%20Pad.jpg,1127-1850-1-ND,HMC349ALP4CETR,Analog Devices Inc.,IC RF SWITCH SPDT 4GHZ 16QFN,2414,0,"7.09000","0","1","Cut Tape (CT)","-","Active","General Purpose","-","SPDT","DC ~ 4GHz","62dB","1.4dB","4GHz","34dBm","53dBm","-","50Ohm","5V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc349alp4c.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-QFN%20Exp%20Pad.jpg,1127-1850-6-ND,HMC349ALP4CETR,Analog Devices Inc.,IC RF SWITCH SPDT 4GHZ 16QFN,2414,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","-","SPDT","DC ~ 4GHz","62dB","1.4dB","4GHz","34dBm","53dBm","-","50Ohm","5V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.psemi.com/pdf/datasheets/pe42553ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/16-WFQFN%20Exposed%20Pad.jpg,1046-1137-2-ND,PE42553A-Z,pSemi,IC RF SWITCH SPDT 8GHZ 16QFN,3000,0,"4.60001","0","3000","Tape & Reel (TR)","-","Active","-","-","SPDT","9kHz ~ 8GHz","45dB","0.85dB","3GHz","-","66dBm","-","50Ohm","2.3V ~ 5.5V","-40°C ~ 85°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.psemi.com/pdf/datasheets/pe42553ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/16-WFQFN%20Exposed%20Pad.jpg,1046-1137-1-ND,PE42553A-Z,pSemi,IC RF SWITCH SPDT 8GHZ 16QFN,5761,0,"9.87000","0","1","Cut Tape (CT)","-","Active","-","-","SPDT","9kHz ~ 8GHz","45dB","0.85dB","3GHz","-","66dBm","-","50Ohm","2.3V ~ 5.5V","-40°C ~ 85°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.psemi.com/pdf/datasheets/pe42553ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/16-WFQFN%20Exposed%20Pad.jpg,1046-1137-6-ND,PE42553A-Z,pSemi,IC RF SWITCH SPDT 8GHZ 16QFN,5761,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","SPDT","9kHz ~ 8GHz","45dB","0.85dB","3GHz","-","66dBm","-","50Ohm","2.3V ~ 5.5V","-40°C ~ 85°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC8038.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-40;CP;16.jpg,1127-3217-2-ND,HMC8038LP4CETR,Analog Devices Inc.,IC RF SWITCH SPDT 6GHZ 16LFCSP,500,0,"4.71166","0","500","Tape & Reel (TR)","-","Active","Cellular","Absorptive","SPDT","100MHz ~ 6GHz","60dB","0.8dB","100MHz, 6GHz","36dBm","60dBm","-","50Ohm","3.3V ~ 5V","-40°C ~ 105°C","16-VQFN Exposed Pad, CSP","16-LFCSP (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC8038.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-40;CP;16.jpg,1127-3217-1-ND,HMC8038LP4CETR,Analog Devices Inc.,IC RF SWITCH SPDT 6GHZ 16LFCSP,1018,0,"7.92000","0","1","Cut Tape (CT)","-","Active","Cellular","Absorptive","SPDT","100MHz ~ 6GHz","60dB","0.8dB","100MHz, 6GHz","36dBm","60dBm","-","50Ohm","3.3V ~ 5V","-40°C ~ 105°C","16-VQFN Exposed Pad, CSP","16-LFCSP (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC8038.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-40;CP;16.jpg,1127-3217-6-ND,HMC8038LP4CETR,Analog Devices Inc.,IC RF SWITCH SPDT 6GHZ 16LFCSP,1018,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular","Absorptive","SPDT","100MHz ~ 6GHz","60dB","0.8dB","100MHz, 6GHz","36dBm","60dBm","-","50Ohm","3.3V ~ 5V","-40°C ~ 105°C","16-VQFN Exposed Pad, CSP","16-LFCSP (4x4)"
https://www.idt.com/document/dst/f2912-datasheet-rev1,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NCG20;NCG;20.jpg",800-2819-ND,F2912NCGI,"IDT, Integrated Device Technology Inc",IC RF SWITCH 8GHZ 20TQFN,164,0,"4.76000","0","1","Tray","-","Active","WiMax, WLAN","Absorptive","-","300kHz ~ 8GHz","47dB","0.6dB","4GHz","-","66dBm","-","50Ohm","3.3V","-55°C ~ 125°C","20-WFQFN Exposed Pad","20-TQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc849a.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-QFN%20Exp%20Pad.jpg,1127-1870-2-ND,HMC849ALP4CETR,Analog Devices Inc.,IC RF SWITCH SPDT 6GHZ 16QFN,2500,0,"4.93890","0","500","Tape & Reel (TR)","-","Active","General Purpose","-","SPDT","DC ~ 6GHz","56dB","1dB","4GHz","33dBm","52dBm","-","50Ohm","3V ~ 5V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc849a.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-QFN%20Exp%20Pad.jpg,1127-1870-1-ND,HMC849ALP4CETR,Analog Devices Inc.,IC RF SWITCH SPDT 6GHZ 16QFN,2527,0,"8.14000","0","1","Cut Tape (CT)","-","Active","General Purpose","-","SPDT","DC ~ 6GHz","56dB","1dB","4GHz","33dBm","52dBm","-","50Ohm","3V ~ 5V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc849a.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-QFN%20Exp%20Pad.jpg,1127-1870-6-ND,HMC849ALP4CETR,Analog Devices Inc.,IC RF SWITCH SPDT 6GHZ 16QFN,2527,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","-","SPDT","DC ~ 6GHz","56dB","1dB","4GHz","33dBm","52dBm","-","50Ohm","3V ~ 5V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC7992.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3216-2-ND,HMC7992LP3DETR,Analog Devices Inc.,IC RF SWITCH SP4T 6GHZ 16LFCSP,3500,0,"5.37826","0","500","Tape & Reel (TR)","-","Active","Cellular","Absorptive","SP4T","100MHz ~ 6GHz","30dB","1dB","6GHz","35dBm","58dBm","-","50Ohm","3.3V ~ 5V","-40°C ~ 105°C","16-VFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC7992.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3216-1-ND,HMC7992LP3DETR,Analog Devices Inc.,IC RF SWITCH SP4T 6GHZ 16LFCSP,3576,0,"9.04000","0","1","Cut Tape (CT)","-","Active","Cellular","Absorptive","SP4T","100MHz ~ 6GHz","30dB","1dB","6GHz","35dBm","58dBm","-","50Ohm","3.3V ~ 5V","-40°C ~ 105°C","16-VFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC7992.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3216-6-ND,HMC7992LP3DETR,Analog Devices Inc.,IC RF SWITCH SP4T 6GHZ 16LFCSP,3576,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular","Absorptive","SP4T","100MHz ~ 6GHz","30dB","1dB","6GHz","35dBm","58dBm","-","50Ohm","3.3V ~ 5V","-40°C ~ 105°C","16-VFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc241alp3e.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1845-2-ND,HMC241ALP3ETR,Analog Devices Inc.,IC RF SWITCH SP4T 4GHZ 16SMT,1000,0,"5.54490","0","500","Tape & Reel (TR)","-","Active","WiMax, WLAN","Reflective","SP4T","0Hz ~ 4GHz","32dB","1.2dB","4GHz","-","47dBm","-","50Ohm","5V","-40°C ~ 85°C","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc241alp3e.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1845-1-ND,HMC241ALP3ETR,Analog Devices Inc.,IC RF SWITCH SP4T 4GHZ 16SMT,1355,0,"9.14000","0","1","Cut Tape (CT)","-","Active","WiMax, WLAN","Reflective","SP4T","0Hz ~ 4GHz","32dB","1.2dB","4GHz","-","47dBm","-","50Ohm","5V","-40°C ~ 85°C","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc241alp3e.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1845-6-ND,HMC241ALP3ETR,Analog Devices Inc.,IC RF SWITCH SP4T 4GHZ 16SMT,1355,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","WiMax, WLAN","Reflective","SP4T","0Hz ~ 4GHz","32dB","1.2dB","4GHz","-","47dBm","-","50Ohm","5V","-40°C ~ 85°C","16-VFQFN Exposed Pad","16-SMT (3x3)"
http://www.psemi.com/pdf/datasheets/pe42540ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/32LGA-PE42540.jpg,1046-1167-2-ND,PE42540F-Z,pSemi,IC RF SWITCH SP4T 8GHZ 32LGA,6000,0,"5.75000","0","3000","Tape & Reel (TR)","UltraCMOS®","Active","-","Absorptive","SP4T","10Hz ~ 8GHz","31dB","1.2dB","8GHz","33dBm","58dBm","-","50Ohm","3.3V","-40°C ~ 85°C","32-TFLGA Exposed Pad","32-LGA (5x5)"
http://www.psemi.com/pdf/datasheets/pe42540ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/32LGA-PE42540.jpg,1046-1167-1-ND,PE42540F-Z,pSemi,IC RF SWITCH SP4T 8GHZ 32LGA,6963,0,"7.66000","0","1","Cut Tape (CT)","UltraCMOS®","Active","-","Absorptive","SP4T","10Hz ~ 8GHz","31dB","1.2dB","8GHz","33dBm","58dBm","-","50Ohm","3.3V","-40°C ~ 85°C","32-TFLGA Exposed Pad","32-LGA (5x5)"
http://www.psemi.com/pdf/datasheets/pe42540ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/32LGA-PE42540.jpg,1046-1167-6-ND,PE42540F-Z,pSemi,IC RF SWITCH SP4T 8GHZ 32LGA,6963,0,"Digi-Reel","0","1","Digi-Reel®","UltraCMOS®","Active","-","Absorptive","SP4T","10Hz ~ 8GHz","31dB","1.2dB","8GHz","33dBm","58dBm","-","50Ohm","3.3V","-40°C ~ 85°C","32-TFLGA Exposed Pad","32-LGA (5x5)"
