Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit Type","Resistance (Ohms)","Tolerance","Number of Resistors","Resistor Matching Ratio","Resistor-Ratio-Drift","Number of Pins","Power Per Element","Temperature Coefficient","Operating Temperature","Applications","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/1206%20EXB%20Series%20(8%20pin).jpg,Y4103TR-ND,EXB-V8V103JV,Panasonic Electronic Components,RES ARRAY 4 RES 10K OHM 1206,820000,0,"0.01445","0","5000","Tape & Reel (TR)","EXB","Active","Isolated","10k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/1206%20EXB%20Series%20(8%20pin).jpg,Y4103CT-ND,EXB-V8V103JV,Panasonic Electronic Components,RES ARRAY 4 RES 10K OHM 1206,823424,0,"0.14000","0","1","Cut Tape (CT)","EXB","Active","Isolated","10k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/1206%20EXB%20Series%20(8%20pin).jpg,Y4103DKR-ND,EXB-V8V103JV,Panasonic Electronic Components,RES ARRAY 4 RES 10K OHM 1206,823424,0,"Digi-Reel","0","1","Digi-Reel®","EXB","Active","Isolated","10k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,//media.digikey.com/photos/CTS%20Photos/741C083%20SERIES.jpg,741C083330JPTR-ND,741C083330JP,CTS Resistor Products,RES ARRAY 4 RES 33 OHM 0804,200000,0,"0.01782","0","10000","Tape & Reel (TR)","741","Active","Isolated","33","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","0804, Concave, Long Side Terminals","0402","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.020"" (0.50mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,//media.digikey.com/photos/CTS%20Photos/741C083%20SERIES.jpg,741C083330JPCT-ND,741C083330JP,CTS Resistor Products,RES ARRAY 4 RES 33 OHM 0804,209362,0,"0.18000","0","1","Cut Tape (CT)","741","Active","Isolated","33","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","0804, Concave, Long Side Terminals","0402","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.020"" (0.50mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,//media.digikey.com/photos/CTS%20Photos/741C083%20SERIES.jpg,741C083330JPDKR-ND,741C083330JP,CTS Resistor Products,RES ARRAY 4 RES 33 OHM 0804,209362,0,"Digi-Reel","0","1","Digi-Reel®","741","Active","Isolated","33","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","0804, Concave, Long Side Terminals","0402","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.020"" (0.50mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083103JPTR-ND,742C083103JP,CTS Resistor Products,RES ARRAY 4 RES 10K OHM 1206,1585000,0,"0.02863","0","5000","Tape & Reel (TR)","742","Active","Isolated","10k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083103JPCT-ND,742C083103JP,CTS Resistor Products,RES ARRAY 4 RES 10K OHM 1206,1588348,0,"0.27000","0","1","Cut Tape (CT)","742","Active","Isolated","10k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083103JPDKR-ND,742C083103JP,CTS Resistor Products,RES ARRAY 4 RES 10K OHM 1206,1588348,0,"Digi-Reel","0","1","Digi-Reel®","742","Active","Isolated","10k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083330JPTR-ND,742C083330JP,CTS Resistor Products,RES ARRAY 4 RES 33 OHM 1206,935000,0,"0.02863","0","5000","Tape & Reel (TR)","742","Active","Isolated","33","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083330JPCT-ND,742C083330JP,CTS Resistor Products,RES ARRAY 4 RES 33 OHM 1206,939101,0,"0.27000","0","1","Cut Tape (CT)","742","Active","Isolated","33","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083330JPDKR-ND,742C083330JP,CTS Resistor Products,RES ARRAY 4 RES 33 OHM 1206,939101,0,"Digi-Reel","0","1","Digi-Reel®","742","Active","Isolated","33","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083472JPTR-ND,742C083472JP,CTS Resistor Products,RES ARRAY 4 RES 4.7K OHM 1206,430000,0,"0.02863","0","5000","Tape & Reel (TR)","742","Active","Isolated","4.7k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083472JPCT-ND,742C083472JP,CTS Resistor Products,RES ARRAY 4 RES 4.7K OHM 1206,434759,0,"0.27000","0","1","Cut Tape (CT)","742","Active","Isolated","4.7k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083472JPDKR-ND,742C083472JP,CTS Resistor Products,RES ARRAY 4 RES 4.7K OHM 1206,434759,0,"Digi-Reel","0","1","Digi-Reel®","742","Active","Isolated","4.7k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083220JPTR-ND,742C083220JP,CTS Resistor Products,RES ARRAY 4 RES 22 OHM 1206,180000,0,"0.02863","0","5000","Tape & Reel (TR)","742","Active","Isolated","22","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083220JPCT-ND,742C083220JP,CTS Resistor Products,RES ARRAY 4 RES 22 OHM 1206,185557,0,"0.27000","0","1","Cut Tape (CT)","742","Active","Isolated","22","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083220JPDKR-ND,742C083220JP,CTS Resistor Products,RES ARRAY 4 RES 22 OHM 1206,185557,0,"Digi-Reel","0","1","Digi-Reel®","742","Active","Isolated","22","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083101JPTR-ND,742C083101JP,CTS Resistor Products,RES ARRAY 4 RES 100 OHM 1206,25000,0,"0.02863","0","5000","Tape & Reel (TR)","742","Active","Isolated","100","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083101JPCT-ND,742C083101JP,CTS Resistor Products,RES ARRAY 4 RES 100 OHM 1206,28754,0,"0.27000","0","1","Cut Tape (CT)","742","Active","Isolated","100","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://www.ctscorp.com/wp-content/uploads/74x.pdf,"//media.digikey.com/Renders/CTS%20Electronic%20Renders/1206%20(3216%20Metric),Concave,Long%20Side%20Terminals.jpg",742C083101JPDKR-ND,742C083101JP,CTS Resistor Products,RES ARRAY 4 RES 100 OHM 1206,28754,0,"Digi-Reel","0","1","Digi-Reel®","742","Active","Isolated","100","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","0603","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1330TR-ND,EXB-2HV330JV,Panasonic Electronic Components,RES ARRAY 8 RES 33 OHM 1506,1195000,0,"0.03075","0","5000","Tape & Reel (TR)","EXB","Active","Isolated","33","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1330CT-ND,EXB-2HV330JV,Panasonic Electronic Components,RES ARRAY 8 RES 33 OHM 1506,1195984,0,"0.29000","0","1","Cut Tape (CT)","EXB","Active","Isolated","33","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1330DKR-ND,EXB-2HV330JV,Panasonic Electronic Components,RES ARRAY 8 RES 33 OHM 1506,1195984,0,"Digi-Reel","0","1","Digi-Reel®","EXB","Active","Isolated","33","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1220TR-ND,EXB-2HV220JV,Panasonic Electronic Components,RES ARRAY 8 RES 22 OHM 1506,890000,0,"0.03075","0","5000","Tape & Reel (TR)","EXB","Active","Isolated","22","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1220CT-ND,EXB-2HV220JV,Panasonic Electronic Components,RES ARRAY 8 RES 22 OHM 1506,891822,0,"0.29000","0","1","Cut Tape (CT)","EXB","Active","Isolated","22","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1220DKR-ND,EXB-2HV220JV,Panasonic Electronic Components,RES ARRAY 8 RES 22 OHM 1506,891822,0,"Digi-Reel","0","1","Digi-Reel®","EXB","Active","Isolated","22","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1103TR-ND,EXB-2HV103JV,Panasonic Electronic Components,RES ARRAY 8 RES 10K OHM 1506,860000,0,"0.03075","0","5000","Tape & Reel (TR)","EXB","Active","Isolated","10k","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1103CT-ND,EXB-2HV103JV,Panasonic Electronic Components,RES ARRAY 8 RES 10K OHM 1506,871033,0,"0.29000","0","1","Cut Tape (CT)","EXB","Active","Isolated","10k","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1103DKR-ND,EXB-2HV103JV,Panasonic Electronic Components,RES ARRAY 8 RES 10K OHM 1506,871033,0,"Digi-Reel","0","1","Digi-Reel®","EXB","Active","Isolated","10k","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1100TR-ND,EXB-2HV100JV,Panasonic Electronic Components,RES ARRAY 8 RES 10 OHM 1506,520000,0,"0.03075","0","5000","Tape & Reel (TR)","EXB","Active","Isolated","10","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1100CT-ND,EXB-2HV100JV,Panasonic Electronic Components,RES ARRAY 8 RES 10 OHM 1506,522261,0,"0.29000","0","1","Cut Tape (CT)","EXB","Active","Isolated","10","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1100DKR-ND,EXB-2HV100JV,Panasonic Electronic Components,RES ARRAY 8 RES 10 OHM 1506,522261,0,"Digi-Reel","0","1","Digi-Reel®","EXB","Active","Isolated","10","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1470TR-ND,EXB-2HV470JV,Panasonic Electronic Components,RES ARRAY 8 RES 47 OHM 1506,475000,0,"0.03075","0","5000","Tape & Reel (TR)","EXB","Active","Isolated","47","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1470CT-ND,EXB-2HV470JV,Panasonic Electronic Components,RES ARRAY 8 RES 47 OHM 1506,478516,0,"0.29000","0","1","Cut Tape (CT)","EXB","Active","Isolated","47","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1470DKR-ND,EXB-2HV470JV,Panasonic Electronic Components,RES ARRAY 8 RES 47 OHM 1506,478516,0,"Digi-Reel","0","1","Digi-Reel®","EXB","Active","Isolated","47","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1472TR-ND,EXB-2HV472JV,Panasonic Electronic Components,RES ARRAY 8 RES 4.7K OHM 1506,150000,0,"0.03075","0","5000","Tape & Reel (TR)","EXB","Active","Isolated","4.7k","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1472CT-ND,EXB-2HV472JV,Panasonic Electronic Components,RES ARRAY 8 RES 4.7K OHM 1506,152470,0,"0.29000","0","1","Cut Tape (CT)","EXB","Active","Isolated","4.7k","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1472DKR-ND,EXB-2HV472JV,Panasonic Electronic Components,RES ARRAY 8 RES 4.7K OHM 1506,152470,0,"Digi-Reel","0","1","Digi-Reel®","EXB","Active","Isolated","4.7k","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1102TR-ND,EXB-2HV102JV,Panasonic Electronic Components,RES ARRAY 8 RES 1K OHM 1506,135000,0,"0.03075","0","5000","Tape & Reel (TR)","EXB","Active","Isolated","1k","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1102CT-ND,EXB-2HV102JV,Panasonic Electronic Components,RES ARRAY 8 RES 1K OHM 1506,138496,0,"0.29000","0","1","Cut Tape (CT)","EXB","Active","Isolated","1k","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1102DKR-ND,EXB-2HV102JV,Panasonic Electronic Components,RES ARRAY 8 RES 1K OHM 1506,138496,0,"Digi-Reel","0","1","Digi-Reel®","EXB","Active","Isolated","1k","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB2HV%20Pkg.jpg,Y1101TR-ND,EXB-2HV101JV,Panasonic Electronic Components,RES ARRAY 8 RES 100 OHM 1506,115000,0,"0.03075","0","5000","Tape & Reel (TR)","EXB","Active","Isolated","100","±5%","8","-","-","16","62.5mW","±200ppm/°C","-55°C ~ 125°C","Automotive AEC-Q200","Surface Mount","1506, Convex, Long Side Terminals","1506","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","0.022"" (0.55mm)"
