Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance (Ohms)","Tolerance","Power (Watts)","Built in Switch","Number of Turns","Taper","Number of Gangs","Adjustment Type","Temperature Coefficient","Rotation","Resistive Material","Termination Style","Actuator Type","Actuator Length","Actuator Diameter","Bushing Thread","Mounting Type"
//media.digikey.com/pdf/Data%20Sheets/Precision%20Electronic%20Components%20Ltd%20PDFs/MIL%20Style%202RV7.pdf,//media.digikey.com/photos/Precision%20Elec%20Comp%20Photos/KKB1041S28.JPG,KKU1031S28-ND,KKU1031S28,Precision Electronics Corporation,POT 10K OHM 2W CARBON LINEAR,236,0,"30.10000","0","1","Bulk","KK","Active","10k","±10%","2W","None","1","Linear","2","User Defined","-","314°","Carbon","Solder Lug","Slotted","0.875"" (22.23mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
https://www.nidec-copal-electronics.com/e/catalog/potentiometer/mc.pdf,//media.digikey.com/Photos/Nidec-Copal-Electronics/MC1003-000-502.JPG,563-2295-ND,MC1003-000-502,Nidec Copal Electronics,POT 5K OHM 0.19W PLASTIC LINEAR,308,0,"37.21000","0","1","Bag","MC1003","Active","5k","±20%","0.19W","None","3","Linear","1","User Defined","±400ppm/°C","1080°","Conductive Plastic","Solder Lug","Slotted","0.650"" (16.50mm)","0.118"" (3.00mm)","M6 x 0.75","Panel Mount"
http://www.vishay.com/docs/57042/157.pdf,//media.digikey.com/photos/Vishay%20Photos/VISHAYSPECTROL-157-21103.jpg,157S103MX-ND,157S103MX,Vishay Spectrol,POT 10K OHM 1W PLASTIC LINEAR,273,0,"44.08000","0","1","Bulk","157","Active","10k","±20%","1W","None","1","Linear","1","User Defined","±600ppm/°C","Continuous","Conductive Plastic","Solder Turret","Round","0.500"" (12.70mm)","0.1248"" (3.17mm)","-","Servo Mount"
http://www.vishay.com/docs/57042/157.pdf,//media.digikey.com/photos/Vishay%20Spectrol%20Photos/157-21102.JPG,157S102MX-ND,157S102MX,Vishay Spectrol,POT 1K OHM 1W PLASTIC LINEAR,175,0,"44.08000","0","1","Bulk","157","Active","1k","±20%","1W","None","1","Linear","1","User Defined","±600ppm/°C","Continuous","Conductive Plastic","Solder Turret","Round","0.500"" (12.70mm)","0.1248"" (3.17mm)","-","Servo Mount"
https://www.bourns.com/docs/Product-Datasheets/3500.pdf,//media.digikey.com/photos/Bourns%20Photos/3500S-2-SERIES.jpg,3500S-2-502L-ND,3500S-2-502L,Bourns Inc.,POT 5K OHM 2W WIREWOUND LINEAR,116,0,"56.21000","0","1","Bulk","3500","Active","5k","±3%","2W","None","10","Linear","1","User Defined","±50ppm/°C","3600°","Wirewound","Solder Lug","Slotted","0.813"" (20.64mm)","0.249"" (6.32mm)","3/8-32","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P120.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/MFG_P120PK.jpg,987-1294-ND,P120PK-F17BR5K,TT Electronics/BI,POT 5K OHM 1/20W PLASTIC LINEAR,2208,0,"0.63000","0","1","Tray","P120","Active","5k","±20%","0.05W, 1/20W","None","1","Linear","1","Top Adjustment","-","300°","Conductive Plastic","PC Pins, Board Locks","Flatted","0.669"" (17.00mm)","0.236"" (6.00mm)","-","Through Hole, Snap In"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P120.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P120K-Y20BR50K.JPG,987-1656-ND,P120K-Y20BR50K,TT Electronics/BI,POT 50K OHM 1/20W PLASTIC LINEAR,1909,0,"0.63000","0","1","Tray","P120","Active","50k","±20%","0.05W, 1/20W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins, Board Locks","Knurled and Slotted","0.787"" (20.00mm)","0.236"" (6.00mm)","-","Through Hole, Snap In"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P120.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P120PK-Y25BR10K.JPG,987-1710-ND,P120PK-Y25BR10K,TT Electronics/BI,POT 10K OHM 1/20W PLASTIC LINEAR,1482,0,"0.63000","0","1","Tray","P120","Active","10k","±20%","0.05W, 1/20W","None","1","Linear","1","Top Adjustment","-","300°","Conductive Plastic","PC Pins, Board Locks","Knurled","0.984"" (25.00mm)","0.236"" (6.00mm)","-","Through Hole, Snap In"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P090x.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P090S-14T20BR10K.JPG,987-1277-ND,P090S-14T20BR10K,TT Electronics/BI,POT 10K OHM 1/32W PLASTIC LINEAR,2925,0,"0.72000","0","1","Tray","P090","Active","10k","±20%","0.03W, 1/32W","Detent","1","Linear","1","Top Adjustment","-","280°","Conductive Plastic","PC Pins, Board Locks","Knurled","0.787"" (20.00mm)","0.236"" (6.00mm)","-","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P090x.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_P090L-02F25BR10K.jpg,987-1274-ND,P090L-02F25BR10K,TT Electronics/BI,POT 10K OHM 1/32W PLASTIC LINEAR,2138,0,"0.72000","0","1","Tray","P090","Active","10k","±20%","0.03W, 1/32W","None","1","Linear","1","Side Adjustment","-","280°","Conductive Plastic","PC Pins, Board Locks","Flatted","0.984"" (25.00mm)","0.236"" (6.00mm)","-","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P090x.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P090S-04F20BR10K.JPG,987-1276-ND,P090S-04F20BR10K,TT Electronics/BI,POT 10K OHM 1/32W PLASTIC LINEAR,1626,0,"0.72000","0","1","Tray","P090","Active","10k","±20%","0.03W, 1/32W","None","1","Linear","1","Top Adjustment","-","280°","Conductive Plastic","PC Pins, Board Locks","Flatted","0.787"" (20.00mm)","0.236"" (6.00mm)","-","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/P160KN-0QC15B10K.jpg,987-1301-ND,P160KN-0QC15B10K,TT Electronics/BI,POT 10K OHM 1/5W PLASTIC LINEAR,5118,0,"0.79000","0","1","Tray","P160","Active","10k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/P160KN-0QD15B10K.jpg,987-1308-ND,P160KN-0QD15B10K,TT Electronics/BI,POT 10K OHM 1/5W PLASTIC LINEAR,3127,0,"0.79000","0","1","Tray","P160","Active","10k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/P160KN-0QC15B100K.jpg,987-1300-ND,P160KN-0QC15B100K,TT Electronics/BI,POT 100K OHM 1/5W PLASTIC LINEAR,2632,0,"0.79000","0","1","Tray","P160","Active","100k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P160KN-0QC15B250K.JPG,987-1713-ND,P160KN-0QC15B250K,TT Electronics/BI,POT 250K OHM 1/5W PLASTIC LINEAR,2100,0,"0.79000","0","1","Tray","P160","Active","250k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/P160KN-0QC15B50K.jpg,987-1305-ND,P160KN-0QC15B50K,TT Electronics/BI,POT 50K OHM 1/5W PLASTIC LINEAR,1677,0,"0.79000","0","1","Tray","P160","Active","50k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/P160KN2-4QC20B10K.jpg,987-1310-ND,P160KN2-4QC20B10K,TT Electronics/BI,POT 10K OHM 1/5W PLASTIC LINEAR,1656,0,"0.79000","0","1","Tray","P160","Active","10k","±20%","0.2W, 1/5W","Detent","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.787"" (20.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/P160KN-0QD15B1K.jpg,987-1309-ND,P160KN-0QD15B1K,TT Electronics/BI,POT 1K OHM 1/5W PLASTIC LINEAR,1363,0,"0.79000","0","1","Tray","P160","Active","1k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P160KNP-0EC15A25K.jpg,987-1724-ND,P160KNP-0EC15B10K,TT Electronics/BI,POT 10K OHM 1/5W PLASTIC LINEAR,1356,0,"0.79000","0","1","Tray","P160","Active","10k","±20%","0.2W, 1/5W","None","1","Linear","1","User Defined","-","300°","Conductive Plastic","Solder Lug","Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P160KN2-0EC15B100K.jpg,987-1714-ND,P160KN2-0EC15B50K,TT Electronics/BI,POT 50K OHM 1/5W PLASTIC LINEAR,1248,0,"0.79000","0","1","Tray","P160","Active","50k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P160KNP-0QD20B.jpg,987-1735-ND,P160KNP-0QD20B50K,TT Electronics/BI,POT 50K OHM 1/5W PLASTIC LINEAR,1178,0,"0.79000","0","1","Tray","P160","Active","50k","±20%","0.2W, 1/5W","None","1","Linear","1","User Defined","-","300°","Conductive Plastic","Solder Lug","Knurled and Slotted","0.787"" (20.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P160KNP-0QC15B50K.jpg,987-1731-ND,P160KNP-0QC15B10K,TT Electronics/BI,POT 10K OHM 1/5W PLASTIC LINEAR,1151,0,"0.79000","0","1","Tray","P160","Active","10k","±20%","0.2W, 1/5W","None","1","Linear","1","User Defined","-","300°","Conductive Plastic","Solder Lug","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/P160KN-0QC15B25K.jpg,987-1303-ND,P160KN-0QC15B25K,TT Electronics/BI,POT 25K OHM 1/5W PLASTIC LINEAR,1147,0,"0.79000","0","1","Tray","P160","Active","25k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/P160KN-0QC15B20K.jpg,987-1302-ND,P160KN-0QC15B20K,TT Electronics/BI,POT 20K OHM 1/5W PLASTIC LINEAR,1130,0,"0.79000","0","1","Tray","P160","Active","20k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P160KNP-0EC15A25K.jpg,987-1718-ND,P160KNP-0EC15A10K,TT Electronics/BI,POT 10K OHM 1/10W PLASTIC LOG,1022,0,"0.79000","0","1","Tray","P160","Active","10k","±20%","0.1W, 1/10W","None","1","Logarithmic","1","User Defined","-","300°","Conductive Plastic","Solder Lug","Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P160KNPD-4QA15A5K.JPG,987-1736-ND,P160KNPD-4QA15A5K,TT Electronics/BI,POT 5K OHM 1/10W PLASTIC LOG,1071,0,"0.79000","0","1","Tray","P160","Active","5k","±20%","0.1W, 1/10W","Detent","1","Logarithmic","1","Rear Adjustment","-","300°","Conductive Plastic","PC Pins","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P160KNP-0QC15B50K.jpg,987-1732-ND,P160KNP-0QC15B200K,TT Electronics/BI,POT 200K OHM 1/5W PLASTIC LINEAR,1071,0,"0.79000","0","1","Tray","P160","Active","200k","±20%","0.2W, 1/5W","None","1","Linear","1","User Defined","-","300°","Conductive Plastic","Solder Lug","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P160.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P160KN2-0EC15B100K.jpg,987-1572-ND,P160KN2-0EC15B100K,TT Electronics/BI,POT 100K OHM 1/5W PLASTIC LINEAR,996,0,"0.79000","0","1","Box","P160","Active","100k","±20%","0.2W, 1/5W","None","1","Linear","1","Side Adjustment","-","300°","Conductive Plastic","PC Pins","Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P170.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P170S-FC20BR10K.jpg,987-1318-ND,P170S-FC20BR10K,TT Electronics/BI,POT 10K OHM 1/10W PLASTIC LINEAR,2143,0,"1.02000","0","1","Tray","P170","Active","10k","±20%","0.1W, 1/10W","Rotary, SPST","1","Linear","1","User Defined","-","260°","Conductive Plastic","Solder Lug","Flatted","0.787"" (20.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/PDB12.pdf,//media.digikey.com/Photos/Bourns%20Photos/PDB12-H4.JPG,PDB12-H4301-103BF-ND,PDB12-H4301-103BF,Bourns Inc.,POT 10K OHM 0.08W CARBON LINEAR,1449,0,"1.02000","0","1","Bulk","PDB12","Active","10k","±20%","0.08W","None","1","Linear","1","Top Adjustment","-","300°","Carbon","PC Pins, Board Locks","Flatted","1.181"" (30.00mm)","0.236"" (6.00mm)","-","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PDB12.pdf,//media.digikey.com/Photos/Bourns%20Photos/PDB12-H4.JPG,PDB12-H4301-105BF-ND,PDB12-H4301-105BF,Bourns Inc.,POT 1M OHM 0.08W CARBON LINEAR,1294,0,"1.02000","0","1","Bulk","PDB12","Active","1M","±20%","0.08W","None","1","Linear","1","Top Adjustment","-","300°","Carbon","PC Pins, Board Locks","Flatted","1.181"" (30.00mm)","0.236"" (6.00mm)","-","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PDB12.pdf,//media.digikey.com/Photos/Bourns%20Photos/PDB12-H4251-xxxBF.JPG,PDB12-H4251-103BF-ND,PDB12-H4251-103BF,Bourns Inc.,POT 10K OHM 0.08W CARBON LINEAR,1005,0,"1.02000","0","1","Bulk","PDB12","Active","10k","±20%","0.08W","None","1","Linear","1","Top Adjustment","-","300°","Carbon","PC Pins, Board Locks","Flatted","0.984"" (25.00mm)","0.236"" (6.00mm)","-","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PDB18.pdf,//media.digikey.com/Photos/Bourns%20Photos/PDB181-K220K-104B.jpg,PDB181-E420K-104B-ND,PDB181-E420K-104B,Bourns Inc.,POT 100K OHM 1/5W CARBON LINEAR,1042,0,"1.22000","0","1","Bulk","Pro Audio PDB18","Active","100k","±20%","0.2W, 1/5W","None","1","Linear","1","User Defined","-","300°","Carbon","Solder Lug","Knurled and Slotted","0.787"" (20.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P09x.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P0915N-FC15BR10K.jpg,987-1709-ND,P0915N-FC15BR100K,TT Electronics/BI,POT 100K OHM 1/20W PLASTIC LIN,20928,0,"1.36000","0","1","Tray","P09x","Active","100k","±20%","0.05W, 1/20W","None","1","Linear","1","Top Adjustment","-","300°","Conductive Plastic","PC Pins, Board Locks","Flatted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P09x.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P0915N-EC15BR10K.jpg,987-1708-ND,P0915N-EC15BR100K,TT Electronics/BI,POT 100K OHM 1/20W PLASTIC LIN,1058,0,"1.36000","0","1","Tray","P09x","Active","100k","±20%","0.05W, 1/20W","None","1","Linear","1","Top Adjustment","-","300°","Conductive Plastic","PC Pins, Board Locks","Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/PTD90.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTD901.JPG,PTD901-1015K-B103-ND,PTD901-1015K-B103,Bourns Inc.,POT 10K OHM 1/20W CARBON LINEAR,1201,0,"1.68000","0","1","Tray","Pro Audio PTD90","Active","10k","±10%","0.05W, 1/20W","None","1","Linear","1","Side Adjustment","-","300°","Carbon","PC Pins, Board Locks","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/PTD90.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTD901.JPG,PTD901-1015K-B503-ND,PTD901-1015K-B503,Bourns Inc.,POT 50K OHM 1/20W CARBON LINEAR,1115,0,"1.68000","0","1","Tray","Pro Audio PTD90","Active","50k","±10%","0.05W, 1/20W","None","1","Linear","1","Side Adjustment","-","300°","Carbon","PC Pins, Board Locks","Knurled and Slotted","0.591"" (15.00mm)","0.236"" (6.00mm)","M7 x 0.75","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P231.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P231-EC35BR5K.jpg,987-1321-ND,P231-EC35BR5K,TT Electronics/BI,POT 5K OHM 1/2W PLASTIC LINEAR,5795,0,"1.75000","0","1","Tray","P231","Active","5k","±20%","0.5W, 1/2W","None","1","Linear","1","User Defined","-","300°","Conductive Plastic","Solder Lug","Slotted","1.378"" (35.00mm)","0.236"" (6.00mm)","M8 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/3310.pdf,//media.digikey.com/Photos/Bourns%20Photos/3310Y-001.jpg,3310Y-001-105L-ND,3310Y-001-105L,Bourns Inc.,POT 1M OHM 1/4W PLASTIC LINEAR,5014,0,"2.90000","0","1","Bulk","Pro Audio 3310","Active","1M","±20%","0.25W, 1/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.500"" (12.70mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/3310.pdf,//media.digikey.com/Photos/Bourns%20Photos/3310C-001.jpg,3310C-001-105L-ND,3310C-001-105L,Bourns Inc.,POT 1M OHM 1/4W PLASTIC LINEAR,3271,0,"2.90000","0","1","Bulk","Pro Audio 3310","Active","1M","±20%","0.25W, 1/4W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.500"" (12.70mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/3310.pdf,//media.digikey.com/Photos/Bourns%20Photos/3310Y-001.jpg,3310Y-001-502L-ND,3310Y-001-502L,Bourns Inc.,POT 5K OHM 1/4W PLASTIC LINEAR,1453,0,"2.90000","0","1","Tube","Pro Audio 3310","Active","5k","±20%","0.25W, 1/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.500"" (12.70mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/3310.pdf,//media.digikey.com/Photos/Bourns%20Photos/3310Y-001.jpg,3310Y-001-104L-ND,3310Y-001-104L,Bourns Inc.,POT 100K OHM 1/4W PLASTIC LINEAR,1382,0,"2.90000","0","1","Bulk","Pro Audio 3310","Active","100k","±20%","0.25W, 1/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.500"" (12.70mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/PDB241-GTR.pdf,//media.digikey.com/Photos/Bourns%20Photos/PDB241-GTR02-254B0.jpg,PDB241-GTR02-254B0-ND,PDB241-GTR02-254B0,Bourns Inc.,POT 250K OHM 1/4W CARBON LINEAR,1191,0,"3.46000","0","1","Bulk","Pro Audio PDB241-GTR","Active","250k","±20%","0.25W, 1/4W","None","1","Linear","1","User Defined","-","300°","Carbon","Solder Lug","Round","0.748"" (19.00mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/pda24.pdf,//media.digikey.com/Photos/Bourns%20Photos/PDA24.JPG,PDA241-SRT02-103A2-ND,PDA241-SRT02-103A2,Bourns Inc.,POT 10K OHM 1/4W CARBON LOG,689,0,"3.65000","0","1","Bulk","Pro Audio PDA24","Active","10k","±15%","0.25W, 1/4W","None","1","Logarithmic","1","User Defined","-","300°","Carbon","Solder Lug","Round","0.748"" (19.00mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/pda24.pdf,//media.digikey.com/Photos/Bourns%20Photos/PDA241.JPG,PDA241-SRT02-105B0-ND,PDA241-SRT02-105B0,Bourns Inc.,POT 1M OHM 1/2W CARBON LINEAR,684,0,"3.65000","0","1","Bulk","Pro Audio PDA24","Active","1M","±15%","0.5W, 1/2W","None","1","Linear","1","User Defined","-","300°","Carbon","Solder Lug","Round","0.748"" (19.00mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/PRS11S.pdf,//media.digikey.com/Photos/Bourns%20Photos/PRS11S-N20F-503B1.JPG,PRS11S-N20F-503B1-ND,PRS11S-N20F-503B1,Bourns Inc.,POT 50K OHM 1/20W CARBON LINEAR,571,0,"3.65000","0","1","Tube","Pro Audio PRS11S","Active","50k","±20%","0.05W, 1/20W","None","1","Linear","1","Top Adjustment","-","300°","Carbon","Gull Wing","Flatted","0.787"" (20.00mm)","0.236"" (6.00mm)","-","Surface Mount"
