Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Adjustment Type","Fader Type","Travel Range","Size / Dimension","Mounting Type"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/PS45-11PC3BR10K.jpg,987-1408-ND,PS45-11PC3BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.25W TOP 45MM,508,0,"1.75000","0","1","Tray","PSxx","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/PS45-21PC3BR10K.JPG,987-1409-ND,PS45-21PC3BR10K,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,556,0,"1.88000","0","1","Tray","PSxx","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4553-2210CIB103-ND,PTA4553-2210CIB103,Bourns Inc.,SLIDE POT 10K OHM 0.25W TOP 45MM,720,0,"2.08000","0","1","Tray","Pro Audio PTA","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15G1-103B1-ND,PTL30-15G1-103B1,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,418,0,"2.31000","0","1","Tray","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-10R0-103B2-ND,PTL30-10R0-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,298,0,"2.31000","0","1","Tray","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15O0-104A3-ND,PTL45-15O0-104A3,Bourns Inc.,SLIDE POT 100KOHM 0.06W TOP 45MM,175,0,"2.48000","0","1","Bulk","Pro Audio PTL","Active","100 kOhms","0.06W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/psm.pdf,//media.digikey.com/Photos/Bourns%20Photos/PSM01-081A%20Series.JPG,PSM01-082A-103B2-ND,PSM01-082A-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.5W TOP 100MM,18,0,"25.13000","0","1","Bulk","Pro Audio PSM","Active","10 kOhms","0.5W, 1/2W","±20%","Top","Motor","100mm","Rectangular - 5.984"" L x 0.512"" W x 1.378"" H (152.00mm x 13.00mm x 35.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/PS45L-R02BR10KN.jpg,987-1403-ND,PS45L-R02BR10KN,TT Electronics/BI,SLIDE POT 10K OHM 0.25W TOP 45MM,316,0,"2.05000","0","1","Tray","PSxxL","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Switches%20PDFs/EVANF,EVANE_Rev2003.pdf",//media.digikey.com/photos/Panasonic%20Photos/EVA-NE%2060MM%20SERIES.jpg,PNE060SA-ND,EVA-NE4R15A14,Panasonic Electronic Components,SLIDE POT 10K OHM 0.1W TOP 60MM,36,0,"7.22000","0","1","Bulk","EVA - Single","Obsolete","10 kOhms","0.1W, 1/10W","±20%","Top","Standard","60mm","Rectangular - 3.465"" L x 0.354"" W x 0.315"" H (88.00mm x 9.00mm x 8.00mm)","Through Hole"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVA(B)-JQ,NA.pdf",//media.digikey.com/photos/Panasonic%20Photos/EVA-NA%2060MM%20SERIES.jpg,PNA060SD-ND,EVA-NADR15D14,Panasonic Electronic Components,SLIDE POT 10K OHM 0.1W TOP 60MM,98,0,"7.28000","0","1","Bulk","EVA - Single","Obsolete","10 kOhms","0.1W, 1/10W","-20%, +40%","Top","Standard","60mm","Rectangular - 3.465"" L x 0.591"" W x 0.315"" H (88.00mm x 15.00mm x 8.00mm)","Through Hole"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVA(B)-JQ,NA.pdf",//media.digikey.com/photos/Panasonic%20Photos/EVA-NA%2060MM%20SERIES.jpg,PNA060SA-ND,EVA-NADR15A14,Panasonic Electronic Components,SLIDE POT 10K OHM 0.1W TOP 60MM,83,0,"8.13000","0","1","Bulk","EVA - Single","Obsolete","10 kOhms","0.1W, 1/10W","-20%, +40%","Top","Standard","60mm","Rectangular - 3.465"" L x 0.591"" W x 0.315"" H (88.00mm x 15.00mm x 8.00mm)","Through Hole"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVA(B)-JQ,NA.pdf",//media.digikey.com/photos/Panasonic%20Photos/EVA-JQ%20100MM%20SERIES.jpg,PJQ100SY-ND,EVA-JQKR15Y14,Panasonic Electronic Components,SLIDE POT 10KOHM 0.25W TOP 100MM,51,0,"8.13000","0","1","Bulk","EVA - Single","Obsolete","10 kOhms","0.25W, 1/4W","-20%, +40%","Top","Standard","100mm","Rectangular - 5.039"" L x 0.591"" W x 0.315"" H (128.00mm x 15.00mm x 8.00mm)","Through Hole"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVA(B)-JQ,NA.pdf",//media.digikey.com/photos/Panasonic%20Photos/EVB-NA%2060MM%20SERIES.jpg,PNA060DA-ND,EVB-NADR15A14,Panasonic Electronic Components,SLIDE POT 10K OHM 0.1W TOP 60MM,26,0,"9.33000","0","1","Bulk","EVB - Dual","Obsolete","10 kOhms","0.1W, 1/10W","-20%, +40%","Top","Dual","60mm","Rectangular - 3.465"" L x 0.591"" W x 0.315"" H (88.00mm x 15.00mm x 8.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTS.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTS01-11L-103B1.jpg,PTS01-11L-103B2-ND,PTS01-11L-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.5W TOP 100MM,0,0,"13.03000","0","1","Tray","Pro Audio PTS","Active","10 kOhms","0.5W, 1/2W","±20%","Top","Standard","100mm","Rectangular - 5.247"" L x 0.512"" W x 1.524"" H (132.50mm x 13.00mm x 38.70mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSM-Datasheet.pdf,-,987-1833-2-ND,PSM050S-10B10KB,TT Electronics/BI,MINI SLIDE POT,0,0,"0.61050","0","1400","Tape & Reel (TR)","PSM","Active","10 kOhms","10mW","±20%","Top","Standard","10mm","Rectangular - 0.925"" L x 0.197"" W x 0.193"" H (23.50mm x 5.00mm x 4.90mm)","Surface Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSM-Datasheet.pdf,-,987-1833-1-ND,PSM050S-10B10KB,TT Electronics/BI,MINI SLIDE POT,0,0,"1.23000","0","1","Cut Tape (CT)","PSM","Active","10 kOhms","10mW","±20%","Top","Standard","10mm","Rectangular - 0.925"" L x 0.197"" W x 0.193"" H (23.50mm x 5.00mm x 4.90mm)","Surface Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSM-Datasheet.pdf,-,987-1833-6-ND,PSM050S-10B10KB,TT Electronics/BI,MINI SLIDE POT,0,0,"Digi-Reel","0","1","Digi-Reel®","PSM","Active","10 kOhms","10mW","±20%","Top","Standard","10mm","Rectangular - 0.925"" L x 0.197"" W x 0.193"" H (23.50mm x 5.00mm x 4.90mm)","Surface Mount"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-19A1-502B1-ND,PTL45-19A1-502B1,Bourns Inc.,SLIDE POT 5K OHM 0.125W TOP 45MM,0,0,"2.48000","0","1","Tray","Pro Audio PTL","Active","5 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-10PC1AR100K-ND,PS15-10PC1AR100K,TT Electronics/BI,SLIDE POT 100KOHM 0.05W TOP 15MM,0,0,"0.61050","0","1000","Tray","PSxx","Active","100 kOhms","0.05W, 1/20W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-10PA1BR10K-ND,PS15-10PA1BR10K,TT Electronics/BI,SLIDE POT 10K OHM TOP 15MM,0,0,"0.61050","0","1000","-","PSxx","Active","10 kOhms","-","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-10PC1AR10K-ND,PS15-10PC1AR10K,TT Electronics/BI,SLIDE POT 10K OHM TOP 15MM,0,0,"0.61050","0","1000","-","PSxx","Active","10 kOhms","-","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-10PC1BR5K-ND,PS15-10PC1BR5K,TT Electronics/BI,SLIDE POT 5K OHM TOP 15MM,0,0,"0.61050","0","1000","-","PSxx","Active","5 kOhms","-","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-10PD1BR10K-ND,PS15-10PD1BR10K,TT Electronics/BI,SLIDE POT 10K OHM TOP 15MM,0,0,"0.61050","0","1000","-","PSxx","Active","10 kOhms","-","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-11PC1BR100K-ND,PS15-11PC1BR100K,TT Electronics/BI,SLIDE POT 100K OHM 0.1W TOP 15MM,0,0,"0.70300","0","750","Tray","PSxx","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA1543-2010CIB203-ND,PTA1543-2010CIB203,Bourns Inc.,SLIDE POT 20K OHM 0.05W TOP 15MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","20 kOhms","0.05W, 1/20W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA1543-2010CIB502-ND,PTA1543-2010CIB502,Bourns Inc.,SLIDE POT 5K OHM 0.05W TOP 15MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","5 kOhms","0.05W, 1/20W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA1543-2010DPB103-ND,PTA1543-2010DPB103,Bourns Inc.,SLIDE POT 10K OHM 0.05W TOP 15MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.05W, 1/20W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA1543-2015CPB103-ND,PTA1543-2015CPB103,Bourns Inc.,SLIDE POT 10K OHM 0.05W TOP 15MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.05W, 1/20W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2035MM.JPG,PTA2043-2010CIA104-ND,PTA2043-2010CIA104,Bourns Inc.,SLIDE POT 100KOHM 0.05W TOP 20MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","100 kOhms","0.05W, 1/20W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2035MM.JPG,PTA2043-2010CIB103-ND,PTA2043-2010CIB103,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2035MM.JPG,PTA2043-2010CIB104-ND,PTA2043-2010CIB104,Bourns Inc.,SLIDE POT 100K OHM 0.1W TOP 20MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2035MM.JPG,PTA2043-2010DPA103-ND,PTA2043-2010DPA103,Bourns Inc.,SLIDE POT 10K OHM 0.05W TOP 20MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.05W, 1/20W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2035MM.JPG,PTA2043-2010DPB103-ND,PTA2043-2010DPB103,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2035MM.JPG,PTA2043-2015CPB503-ND,PTA2043-2015CPB503,Bourns Inc.,SLIDE POT 50K OHM 0.1W TOP 20MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","50 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA1543-2015CPB502-ND,PTA1543-2015CPB502,Bourns Inc.,SLIDE POT 5K OHM 0.05W TOP 15MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","5 kOhms","0.05W, 1/20W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2035MM.JPG,PTA2043-2015CPB502-ND,PTA2043-2015CPB502,Bourns Inc.,SLIDE POT 5K OHM 0.1W TOP 20MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","5 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA1543-2015CIA103-ND,PTA1543-2015CIA103,Bourns Inc.,SLIDE POT 10KOHM 0.025W TOP 15MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.025W, 1/40W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA1543-2015CIB103-ND,PTA1543-2015CIB103,Bourns Inc.,SLIDE POT 10K OHM 0.05W TOP 15MM,0,0,"0.70300","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.05W, 1/20W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-10MB6BR10K-ND,PS15-10MB6BR10K,TT Electronics/BI,SLIDE POT 10K OHM TOP 15MM,0,0,"0.70300","0","750","-","PSxx","Active","10 kOhms","-","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-11PC1AR10K-ND,PS15-11PC1AR10K,TT Electronics/BI,SLIDE POT 10K OHM TOP 15MM,0,0,"0.70300","0","750","-","PSxx","Active","10 kOhms","-","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-11PC1BR10K-ND,PS15-11PC1BR10K,TT Electronics/BI,SLIDE POT 10K OHM TOP 15MM,0,0,"0.70300","0","750","-","PSxx","Active","10 kOhms","-","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS15-11PD1BR10K-ND,PS15-11PD1BR10K,TT Electronics/BI,SLIDE POT 10K OHM TOP 15MM,0,0,"0.70300","0","750","-","PSxx","Active","10 kOhms","-","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS20-10PB1BR10K-ND,PS20-10PB1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"0.70300","0","920","-","PSxx","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS20-10PC1A100K-ND,PS20-10PC1A100K,TT Electronics/BI,SLIDE POT 100KOHM 0.05W TOP 20MM,0,0,"0.70300","0","920","-","PSxx","Active","100 kOhms","0.05W, 1/20W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS20-10PC1AR10K-ND,PS20-10PC1AR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.05W TOP 20MM,0,0,"0.70300","0","920","-","PSxx","Active","10 kOhms","0.05W, 1/20W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS20-10PC1BR10K-ND,PS20-10PC1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"0.70300","0","920","-","PSxx","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS20-10PD1BR10K-ND,PS20-10PD1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"0.70300","0","920","-","PSxx","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS20-11MC1B50K-ND,PS20-11MC1B50K,TT Electronics/BI,SLIDE POT 50K OHM 0.1W TOP 20MM,0,0,"0.70300","0","920","-","PSxx","Active","50 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS20-11PD1BR10K-ND,PS20-11PD1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"0.70300","0","920","-","PSxx","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA1543-2215CIB503-ND,PTA1543-2215CIB503,Bourns Inc.,SLIDE POT 50K OHM 0.05W TOP 15MM,0,0,"0.77700","0","1000","Tray","Pro Audio PTA","Active","50 kOhms","0.05W, 1/20W","±20%","Top","Standard","15mm","Rectangular - 1.181"" L x 0.354"" W x 0.256"" H (30.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2035MM.JPG,PTA2043-2215CPB104-ND,PTA2043-2215CPB104,Bourns Inc.,SLIDE POT 100K OHM 0.1W TOP 20MM,0,0,"0.77700","0","1000","Tray","Pro Audio PTA","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4553-2010CIB103-ND,PTA4553-2010CIB103,Bourns Inc.,SLIDE POT 10K OHM 0.25W TOP 45MM,0,0,"0.77700","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4553-2010CIB105-ND,PTA4553-2010CIB105,Bourns Inc.,SLIDE POT 1M OHM 0.25W TOP 45MM,0,0,"0.77700","0","1000","Tray","Pro Audio PTA","Active","1 MOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4553-2015CPB204-ND,PTA4553-2015CPB204,Bourns Inc.,SLIDE POT 200KOHM 0.25W TOP 45MM,0,0,"0.77700","0","1000","Tray","Pro Audio PTA","Active","200 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA4543-2015DPB103.JPG,PTA4553-2015DPB502-ND,PTA4553-2015DPB502,Bourns Inc.,SLIDE POT 5K OHM 0.25W TOP 45MM,0,0,"0.77700","0","1000","Tray","Pro Audio PTA","Active","5 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/Photos/Bourns%20Photos/PTA%20SERIES%2035MM.JPG,PTA2043-2210DPB103-ND,PTA2043-2210DPB103,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"0.77700","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.256"" H (35.00mm x 9.00mm x 6.50mm)","Through Hole"
